   Wave [mic]    t_ote(norm)    nc_abs    sys_t(norm)
      3.77850     0.998142      0.99441564      0.99256826
      3.77900     0.998143      0.99441564      0.99256873
      3.77950     0.998143      0.99441564      0.99256921
      3.78000     0.998144      0.99441564      0.99256956
      3.78050     0.998145      0.99445742      0.99261275
      3.78100     0.998145      0.99449921      0.99265434
      3.78150     0.998146      0.99454093      0.99269669
      3.78200     0.998147      0.99458271      0.99273994
      3.78250     0.998149      0.99462450      0.99278360
      3.78300     0.998149      0.99466628      0.99282483
      3.78350     0.998150      0.99470806      0.99286755
      3.78400     0.998150      0.99474984      0.99290907
      3.78450     0.998150      0.99479163      0.99295102
      3.78500     0.998152      0.99483341      0.99299450
      3.78550     0.998152      0.99487519      0.99303692
      3.78600     0.998152      0.99491698      0.99307856
      3.78650     0.998154      0.99495876      0.99312181
      3.78700     0.998155      0.99500054      0.99316494
      3.78750     0.998155      0.99504232      0.99320688
      3.78800     0.998156      0.99508411      0.99324871
      3.78850     0.998157      0.99512589      0.99329178
      3.78900     0.998158      0.99516773      0.99333449
      3.78950     0.998160      0.99520952      0.99337786
      3.79000     0.998161      0.99525130      0.99342075
      3.79050     0.998160      0.99520952      0.99337881
      3.79100     0.998162      0.99516773      0.99333841
      3.79150     0.998163      0.99512589      0.99329747
      3.79200     0.998163      0.99508411      0.99325648
      3.79250     0.998163      0.99504232      0.99321418
      3.79300     0.998166      0.99500054      0.99317550
      3.79350     0.998165      0.99495876      0.99313308
      3.79400     0.998166      0.99491698      0.99309244
      3.79450     0.998167      0.99487519      0.99305151
      3.79500     0.998168      0.99483341      0.99301116
      3.79550     0.998169      0.99479163      0.99296987
      3.79600     0.998169      0.99474984      0.99292817
      3.79650     0.998170      0.99470806      0.99288759
      3.79700     0.998171      0.99466628      0.99284736
      3.79750     0.998171      0.99462450      0.99280530
      3.79800     0.998172      0.99458271      0.99276502
      3.79850     0.998173      0.99454093      0.99272426
      3.79900     0.998174      0.99449921      0.99268279
      3.79950     0.998174      0.99445742      0.99264179
      3.80000     0.998175      0.99441564      0.99260103
      3.80050     0.998174      0.99447131      0.99265583
      3.80100     0.998177      0.99452704      0.99271366
      3.80150     0.998178      0.99458271      0.99277041
      3.80200     0.998178      0.99463844      0.99282634
      3.80250     0.998179      0.99469411      0.99288238
      3.80300     0.998181      0.99474984      0.99293996
      3.80350     0.998180      0.99480557      0.99299476
      3.80400     0.998182      0.99486125      0.99305235
      3.80450     0.998183      0.99491698      0.99310916
      3.80500     0.998182      0.99497265      0.99316414
      3.80550     0.998185      0.99502844      0.99322208
      3.80600     0.998185      0.99508411      0.99327765
      3.80650     0.998185      0.99513984      0.99333352
      3.80700     0.998187      0.99519563      0.99339111
      3.80750     0.998187      0.99525130      0.99344697
      3.80800     0.998187      0.99530709      0.99350248
      3.80850     0.998189      0.99536282      0.99356001
      3.80900     0.998189      0.99541855      0.99361611
      3.80950     0.998190      0.99547428      0.99367240
      3.81000     0.998191      0.99553001      0.99372933
      3.81050     0.998192      0.99553001      0.99373010
      3.81100     0.998192      0.99553001      0.99372987
      3.81150     0.998192      0.99553001      0.99373040
      3.81200     0.998193      0.99553001      0.99373093
      3.81250     0.998193      0.99553001      0.99373147
      3.81300     0.998196      0.99553001      0.99373443
      3.81350     0.998196      0.99553001      0.99373438
      3.81400     0.998197      0.99553001      0.99373485
      3.81450     0.998198      0.99553001      0.99373586
      3.81500     0.998198      0.99553001      0.99373622
      3.81550     0.998199      0.99553001      0.99373711
      3.81600     0.998200      0.99553001      0.99373817
      3.81650     0.998201      0.99553001      0.99373906
      3.81700     0.998202      0.99553001      0.99374013
      3.81750     0.998202      0.99553001      0.99374037
      3.81800     0.998203      0.99553001      0.99374138
      3.81850     0.998204      0.99553001      0.99374173
      3.81900     0.998204      0.99553001      0.99374239
      3.81950     0.998205      0.99553001      0.99374310
      3.82000     0.998206      0.99553001      0.99374387
      3.82050     0.998207      0.99553001      0.99374500
      3.82100     0.998208      0.99553001      0.99374571
      3.82150     0.998207      0.99553001      0.99374541
      3.82200     0.998209      0.99553001      0.99374684
      3.82250     0.998210      0.99553001      0.99374790
      3.82300     0.998212      0.99553001      0.99374974
      3.82350     0.998212      0.99553001      0.99374986
      3.82400     0.998213      0.99553001      0.99375063
      3.82450     0.998213      0.99553001      0.99375123
      3.82500     0.998212      0.99553001      0.99375034
      3.82550     0.998214      0.99553001      0.99375164
      3.82600     0.998215      0.99553001      0.99375289
      3.82650     0.998215      0.99553001      0.99375342
      3.82700     0.998216      0.99553001      0.99375378
      3.82750     0.998217      0.99553001      0.99375503
      3.82800     0.998217      0.99553001      0.99375544
      3.82850     0.998218      0.99553001      0.99375592
      3.82900     0.998218      0.99553001      0.99375645
      3.82950     0.998219      0.99553001      0.99375746
      3.83000     0.998221      0.99553001      0.99375882
      3.83050     0.998221      0.99553001      0.99375906
      3.83100     0.998222      0.99553001      0.99376001
      3.83150     0.998222      0.99553001      0.99376019
      3.83200     0.998223      0.99553001      0.99376048
      3.83250     0.998223      0.99553001      0.99376126
      3.83300     0.998224      0.99553001      0.99376179
      3.83350     0.998226      0.99553001      0.99376381
      3.83400     0.998225      0.99553001      0.99376304
      3.83450     0.998227      0.99553001      0.99376470
      3.83500     0.998228      0.99553001      0.99376565
      3.83550     0.998228      0.99553001      0.99376588
      3.83600     0.998228      0.99553001      0.99376612
      3.83650     0.998230      0.99553001      0.99376743
      3.83700     0.998230      0.99553001      0.99376761
      3.83750     0.998230      0.99553001      0.99376749
      3.83800     0.998230      0.99553001      0.99376808
      3.83850     0.998232      0.99553001      0.99376992
      3.83900     0.998232      0.99553001      0.99376998
      3.83950     0.998233      0.99553001      0.99377063
      3.84000     0.998233      0.99553001      0.99377111
      3.84050     0.998234      0.99553001      0.99377217
      3.84100     0.998235      0.99553001      0.99377318
      3.84150     0.998235      0.99553001      0.99377306
      3.84200     0.998235      0.99553001      0.99377295
      3.84250     0.998238      0.99553001      0.99377544
      3.84300     0.998238      0.99553001      0.99377550
      3.84350     0.998239      0.99553001      0.99377657
      3.84400     0.998238      0.99553001      0.99377627
      3.84450     0.998239      0.99553001      0.99377722
      3.84500     0.998239      0.99553001      0.99377710
      3.84550     0.998240      0.99553001      0.99377799
      3.84600     0.998242      0.99553001      0.99377959
      3.84650     0.998242      0.99553001      0.99377977
      3.84700     0.998243      0.99553001      0.99378113
      3.84750     0.998243      0.99553001      0.99378107
      3.84800     0.998244      0.99553001      0.99378173
      3.84850     0.998244      0.99553001      0.99378155
      3.84900     0.998245      0.99553001      0.99378262
      3.84950     0.998246      0.99553001      0.99378357
      3.85000     0.998245      0.99553001      0.99378297
      3.85050     0.998246      0.99553001      0.99378404
      3.85100     0.998247      0.99553001      0.99378452
      3.85150     0.998248      0.99553001      0.99378630
      3.85200     0.998248      0.99553001      0.99378564
      3.85250     0.998249      0.99553001      0.99378636
      3.85300     0.998249      0.99553001      0.99378719
      3.85350     0.998250      0.99553001      0.99378820
      3.85400     0.998250      0.99553001      0.99378796
      3.85450     0.998251      0.99553001      0.99378855
      3.85500     0.998251      0.99553001      0.99378873
      3.85550     0.998251      0.99553001      0.99378909
      3.85600     0.998253      0.99553001      0.99379069
      3.85650     0.998255      0.99553001      0.99379235
      3.85700     0.998254      0.99553001      0.99379134
      3.85750     0.998253      0.99553001      0.99379075
      3.85800     0.998254      0.99553001      0.99379146
      3.85850     0.998255      0.99553001      0.99379282
      3.85900     0.998255      0.99553001      0.99379282
      3.85950     0.998256      0.99553001      0.99379401
      3.86000     0.998257      0.99553001      0.99379466
      3.86050     0.998258      0.99553001      0.99379538
      3.86100     0.998258      0.99553001      0.99379543
      3.86150     0.998257      0.99553001      0.99379508
      3.86200     0.998259      0.99553001      0.99379650
      3.86250     0.998258      0.99553001      0.99379573
      3.86300     0.998260      0.99553001      0.99379763
      3.86350     0.998260      0.99553001      0.99379816
      3.86400     0.998259      0.99553001      0.99379727
      3.86450     0.998261      0.99553001      0.99379834
      3.86500     0.998262      0.99553001      0.99379971
      3.86550     0.998263      0.99553001      0.99380089
      3.86600     0.998262      0.99553001      0.99380000
      3.86650     0.998263      0.99553001      0.99380119
      3.86700     0.998262      0.99553001      0.99379977
      3.86750     0.998263      0.99553001      0.99380107
      3.86800     0.998264      0.99553001      0.99380196
      3.86850     0.998264      0.99553001      0.99380184
      3.86900     0.998265      0.99553001      0.99380232
      3.86950     0.998264      0.99553001      0.99380220
      3.87000     0.998265      0.99553001      0.99380291
      3.87050     0.998266      0.99553001      0.99380422
      3.87100     0.998267      0.99553001      0.99380511
      3.87150     0.998267      0.99553001      0.99380428
      3.87200     0.998266      0.99553001      0.99380392
      3.87250     0.998267      0.99553001      0.99380475
      3.87300     0.998267      0.99553001      0.99380499
      3.87350     0.998267      0.99553001      0.99380505
      3.87400     0.998268      0.99553001      0.99380576
      3.87450     0.998269      0.99553001      0.99380671
      3.87500     0.998269      0.99553001      0.99380647
      3.87550     0.998270      0.99553001      0.99380790
      3.87600     0.998270      0.99553001      0.99380772
      3.87650     0.998271      0.99553001      0.99380849
      3.87700     0.998271      0.99553001      0.99380914
      3.87750     0.998272      0.99553001      0.99380962
      3.87800     0.998273      0.99553001      0.99381027
      3.87850     0.998273      0.99553001      0.99381051
      3.87900     0.998273      0.99553001      0.99381086
      3.87950     0.998273      0.99553001      0.99381122
      3.88000     0.998273      0.99553001      0.99381074
      3.88050     0.998274      0.99553001      0.99381146
      3.88100     0.998274      0.99553001      0.99381140
      3.88150     0.998274      0.99553001      0.99381193
      3.88200     0.998275      0.99553001      0.99381223
      3.88250     0.998275      0.99553001      0.99381294
      3.88300     0.998275      0.99553001      0.99381300
      3.88350     0.998277      0.99553001      0.99381478
      3.88400     0.998277      0.99553001      0.99381519
      3.88450     0.998277      0.99553001      0.99381436
      3.88500     0.998278      0.99553001      0.99381537
      3.88550     0.998277      0.99553001      0.99381466
      3.88600     0.998277      0.99553001      0.99381490
      3.88650     0.998278      0.99553001      0.99381573
      3.88700     0.998278      0.99553001      0.99381555
      3.88750     0.998277      0.99553001      0.99381478
      3.88800     0.998278      0.99553001      0.99381597
      3.88850     0.998280      0.99553001      0.99381727
      3.88900     0.998279      0.99553001      0.99381697
      3.88950     0.998279      0.99553001      0.99381703
      3.89000     0.998280      0.99553001      0.99381769
      3.89050     0.998281      0.99553001      0.99381846
      3.89100     0.998281      0.99553001      0.99381822
      3.89150     0.998282      0.99553001      0.99381929
      3.89200     0.998281      0.99553001      0.99381846
      3.89250     0.998281      0.99553001      0.99381893
      3.89300     0.998282      0.99553001      0.99381929
      3.89350     0.998282      0.99553001      0.99382006
      3.89400     0.998283      0.99553001      0.99382071
      3.89450     0.998283      0.99553001      0.99382036
      3.89500     0.998284      0.99553001      0.99382125
      3.89550     0.998281      0.99553001      0.99381905
      3.89600     0.998284      0.99553001      0.99382178
      3.89650     0.998284      0.99553001      0.99382154
      3.89700     0.998284      0.99553001      0.99382184
      3.89750     0.998285      0.99553001      0.99382231
      3.89800     0.998285      0.99553001      0.99382226
      3.89850     0.998285      0.99553001      0.99382226
      3.89900     0.998285      0.99553001      0.99382226
      3.89950     0.998285      0.99553001      0.99382315
      3.90000     0.998285      0.99553001      0.99382279
      3.90050     0.998285      0.99548823      0.99378108
      3.90100     0.998286      0.99544638      0.99373996
      3.90150     0.998287      0.99540460      0.99369950
      3.90200     0.998287      0.99536282      0.99365808
      3.90250     0.998286      0.99532098      0.99361489
      3.90300     0.998287      0.99527919      0.99357395
      3.90350     0.998286      0.99523735      0.99353170
      3.90400     0.998288      0.99519557      0.99349189
      3.90450     0.998288      0.99515378      0.99345041
      3.90500     0.998290      0.99511200      0.99341036
      3.90550     0.998288      0.99507022      0.99336675
      3.90600     0.998289      0.99502838      0.99332552
      3.90650     0.998289      0.99498665      0.99328458
      3.90700     0.998288      0.99494481      0.99324192
      3.90750     0.998289      0.99490303      0.99320098
      3.90800     0.998289      0.99486125      0.99315950
      3.90850     0.998290      0.99481946      0.99311856
      3.90900     0.998291      0.99477768      0.99307738
      3.90950     0.998289      0.99473590      0.99303425
      3.91000     0.998290      0.99469417      0.99299366
      3.91050     0.998291      0.99469411      0.99299455
      3.91100     0.998292      0.99469411      0.99299485
      3.91150     0.998291      0.99469411      0.99299396
      3.91200     0.998290      0.99469411      0.99299343
      3.91250     0.998292      0.99469411      0.99299515
      3.91300     0.998292      0.99469411      0.99299550
      3.91350     0.998293      0.99469411      0.99299574
      3.91400     0.998292      0.99469411      0.99299550
      3.91450     0.998295      0.99469411      0.99299799
      3.91500     0.998293      0.99469411      0.99299615
      3.91550     0.998293      0.99469411      0.99299603
      3.91600     0.998293      0.99469411      0.99299580
      3.91650     0.998294      0.99469411      0.99299692
      3.91700     0.998294      0.99469411      0.99299669
      3.91750     0.998294      0.99469411      0.99299687
      3.91800     0.998293      0.99469411      0.99299603
      3.91850     0.998294      0.99469411      0.99299752
      3.91900     0.998294      0.99469411      0.99299669
      3.91950     0.998294      0.99469411      0.99299728
      3.92000     0.998294      0.99469411      0.99299752
      3.92050     0.998295      0.99469411      0.99299775
      3.92100     0.998296      0.99469411      0.99299936
      3.92150     0.998295      0.99469411      0.99299781
      3.92200     0.998295      0.99469411      0.99299835
      3.92250     0.998295      0.99469411      0.99299829
      3.92300     0.998297      0.99469411      0.99299977
      3.92350     0.998296      0.99469411      0.99299947
      3.92400     0.998296      0.99469411      0.99299906
      3.92450     0.998297      0.99469411      0.99299971
      3.92500     0.998297      0.99469411      0.99299983
      3.92550     0.998297      0.99469411      0.99300042
      3.92600     0.998298      0.99469411      0.99300072
      3.92650     0.998297      0.99469411      0.99300013
      3.92700     0.998298      0.99469411      0.99300149
      3.92750     0.998298      0.99469411      0.99300084
      3.92800     0.998298      0.99469411      0.99300078
      3.92850     0.998299      0.99469411      0.99300226
      3.92900     0.998298      0.99469411      0.99300107
      3.92950     0.998299      0.99469411      0.99300208
      3.93000     0.998299      0.99469411      0.99300232
      3.93050     0.998300      0.99469411      0.99300309
      3.93100     0.998299      0.99469411      0.99300202
      3.93150     0.998300      0.99469411      0.99300279
      3.93200     0.998299      0.99469411      0.99300238
      3.93250     0.998300      0.99469411      0.99300345
      3.93300     0.998300      0.99469411      0.99300356
      3.93350     0.998300      0.99469411      0.99300356
      3.93400     0.998299      0.99469411      0.99300262
      3.93450     0.998301      0.99469411      0.99300434
      3.93500     0.998301      0.99469411      0.99300422
      3.93550     0.998301      0.99469411      0.99300410
      3.93600     0.998301      0.99469411      0.99300428
      3.93650     0.998302      0.99469411      0.99300493
      3.93700     0.998302      0.99469411      0.99300487
      3.93750     0.998302      0.99469411      0.99300558
      3.93800     0.998303      0.99469411      0.99300588
      3.93850     0.998303      0.99469411      0.99300647
      3.93900     0.998303      0.99469411      0.99300588
      3.93950     0.998303      0.99469411      0.99300641
      3.94000     0.998303      0.99469411      0.99300623
      3.94050     0.998302      0.99473590      0.99304723
      3.94100     0.998303      0.99477768      0.99308983
      3.94150     0.998303      0.99481946      0.99313119
      3.94200     0.998304      0.99486125      0.99317391
      3.94250     0.998303      0.99490303      0.99321467
      3.94300     0.998304      0.99494481      0.99325769
      3.94350     0.998303      0.99498659      0.99329833
      3.94400     0.998304      0.99502838      0.99334064
      3.94450     0.998305      0.99507016      0.99338378
      3.94500     0.998304      0.99511200      0.99342389
      3.94550     0.998305      0.99515378      0.99346678
      3.94600     0.998305      0.99519557      0.99350844
      3.94650     0.998307      0.99523735      0.99355223
      3.94700     0.998306      0.99527919      0.99359281
      3.94750     0.998307      0.99532098      0.99363553
      3.94800     0.998307      0.99536276      0.99367736
      3.94850     0.998306      0.99540460      0.99371812
      3.94900     0.998305      0.99544638      0.99375948
      3.94950     0.998305      0.99548823      0.99380102
      3.95000     0.998307      0.99553001      0.99384474
      3.95050     0.998308      0.99553001      0.99384563
      3.95100     0.998307      0.99553001      0.99384415
      3.95150     0.998307      0.99553001      0.99384480
      3.95200     0.998307      0.99553001      0.99384492
      3.95250     0.998307      0.99553001      0.99384415
      3.95300     0.998308      0.99553001      0.99384546
      3.95350     0.998308      0.99553001      0.99384522
      3.95400     0.998308      0.99553001      0.99384575
      3.95450     0.998309      0.99553001      0.99384617
      3.95500     0.998309      0.99553001      0.99384617
      3.95550     0.998308      0.99553001      0.99384581
      3.95600     0.998309      0.99553001      0.99384617
      3.95650     0.998309      0.99553001      0.99384658
      3.95700     0.998309      0.99553001      0.99384700
      3.95750     0.998308      0.99553001      0.99384593
      3.95800     0.998309      0.99553001      0.99384706
      3.95850     0.998310      0.99553001      0.99384801
      3.95900     0.998310      0.99553001      0.99384712
      3.95950     0.998310      0.99553001      0.99384759
      3.96000     0.998311      0.99553001      0.99384830
      3.96050     0.998311      0.99553001      0.99384896
      3.96100     0.998311      0.99553001      0.99384872
      3.96150     0.998311      0.99553001      0.99384854
      3.96200     0.998311      0.99553001      0.99384884
      3.96250     0.998312      0.99553001      0.99384967
      3.96300     0.998312      0.99553001      0.99384908
      3.96350     0.998311      0.99553001      0.99384842
      3.96400     0.998311      0.99553001      0.99384813
      3.96450     0.998313      0.99553001      0.99385050
      3.96500     0.998313      0.99553001      0.99385026
      3.96550     0.998313      0.99553001      0.99385044
      3.96600     0.998313      0.99553001      0.99385020
      3.96650     0.998313      0.99553001      0.99385103
      3.96700     0.998313      0.99553001      0.99385068
      3.96750     0.998313      0.99553001      0.99385062
      3.96800     0.998313      0.99553001      0.99385056
      3.96850     0.998314      0.99553001      0.99385133
      3.96900     0.998314      0.99553001      0.99385139
      3.96950     0.998314      0.99553001      0.99385187
      3.97000     0.998315      0.99553001      0.99385276
      3.97050     0.998314      0.99553001      0.99385204
      3.97100     0.998316      0.99553001      0.99385353
      3.97150     0.998317      0.99553001      0.99385448
      3.97200     0.998316      0.99553001      0.99385329
      3.97250     0.998316      0.99553001      0.99385329
      3.97300     0.998316      0.99553001      0.99385388
      3.97350     0.998315      0.99553001      0.99385299
      3.97400     0.998316      0.99553001      0.99385323
      3.97450     0.998317      0.99553001      0.99385501
      3.97500     0.998317      0.99553001      0.99385489
      3.97550     0.998317      0.99553001      0.99385489
      3.97600     0.998316      0.99553001      0.99385394
      3.97650     0.998318      0.99553001      0.99385525
      3.97700     0.998318      0.99553001      0.99385590
      3.97750     0.998319      0.99553001      0.99385632
      3.97800     0.998319      0.99553001      0.99385655
      3.97850     0.998319      0.99553001      0.99385655
      3.97900     0.998319      0.99553001      0.99385673
      3.97950     0.998320      0.99553001      0.99385721
      3.98000     0.998320      0.99553001      0.99385798
      3.98050     0.998319      0.99553001      0.99385679
      3.98100     0.998321      0.99553001      0.99385804
      3.98150     0.998320      0.99553001      0.99385721
      3.98200     0.998321      0.99553001      0.99385833
      3.98250     0.998320      0.99553001      0.99385786
      3.98300     0.998321      0.99553001      0.99385816
      3.98350     0.998322      0.99553001      0.99385982
      3.98400     0.998321      0.99553001      0.99385845
      3.98450     0.998322      0.99553001      0.99385946
      3.98500     0.998322      0.99553001      0.99385928
      3.98550     0.998322      0.99553001      0.99385922
      3.98600     0.998322      0.99553001      0.99385946
      3.98650     0.998323      0.99553001      0.99386035
      3.98700     0.998323      0.99553001      0.99386094
      3.98750     0.998323      0.99553001      0.99386071
      3.98800     0.998324      0.99553001      0.99386136
      3.98850     0.998324      0.99553001      0.99386160
      3.98900     0.998325      0.99553001      0.99386278
      3.98950     0.998324      0.99553001      0.99386172
      3.99000     0.998325      0.99553001      0.99386284
      3.99050     0.998325      0.99553001      0.99386266
      3.99100     0.998326      0.99553001      0.99386320
      3.99150     0.998325      0.99553001      0.99386261
      3.99200     0.998325      0.99553001      0.99386266
      3.99250     0.998326      0.99553001      0.99386326
      3.99300     0.998326      0.99553001      0.99386397
      3.99350     0.998327      0.99553001      0.99386433
      3.99400     0.998326      0.99553001      0.99386350
      3.99450     0.998327      0.99553001      0.99386474
      3.99500     0.998327      0.99553001      0.99386439
      3.99550     0.998328      0.99553001      0.99386539
      3.99600     0.998328      0.99553001      0.99386534
      3.99650     0.998327      0.99553001      0.99386474
      3.99700     0.998330      0.99553001      0.99386735
      3.99750     0.998329      0.99553001      0.99386605
      3.99800     0.998330      0.99553001      0.99386747
      3.99850     0.998329      0.99553001      0.99386646
      3.99900     0.998331      0.99553001      0.99386890
      3.99950     0.998331      0.99553001      0.99386866
      4.00000     0.998329      0.99553001      0.99386682
      4.00050     0.998331      0.99557179      0.99391007
      4.00100     0.998332      0.99561363      0.99395268
      4.00150     0.998331      0.99565548      0.99399398
      4.00200     0.998332      0.99569726      0.99403664
      4.00250     0.998332      0.99573910      0.99407835
      4.00300     0.998332      0.99578094      0.99412036
      4.00350     0.998332      0.99582273      0.99416142
      4.00400     0.998332      0.99586457      0.99420337
      4.00450     0.998333      0.99590641      0.99424598
      4.00500     0.998334      0.99594826      0.99428864
      4.00550     0.998335      0.99599004      0.99433172
      4.00600     0.998335      0.99603188      0.99437343
      4.00650     0.998335      0.99607372      0.99441526
      4.00700     0.998335      0.99611557      0.99445704
      4.00750     0.998336      0.99615741      0.99449940
      4.00800     0.998336      0.99619919      0.99454118
      4.00850     0.998336      0.99624109      0.99458307
      4.00900     0.998336      0.99628288      0.99462526
      4.00950     0.998337      0.99632478      0.99466798
      4.01000     0.998337      0.99636662      0.99470951
      4.01050     0.998338      0.99636662      0.99471094
      4.01100     0.998338      0.99636662      0.99471064
      4.01150     0.998338      0.99636662      0.99471094
      4.01200     0.998339      0.99636662      0.99471159
      4.01250     0.998339      0.99636662      0.99471159
      4.01300     0.998339      0.99636662      0.99471189
      4.01350     0.998340      0.99636662      0.99471242
      4.01400     0.998340      0.99636662      0.99471242
      4.01450     0.998341      0.99636662      0.99471337
      4.01500     0.998341      0.99636662      0.99471320
      4.01550     0.998342      0.99636662      0.99471432
      4.01600     0.998341      0.99636662      0.99471385
      4.01650     0.998341      0.99636662      0.99471379
      4.01700     0.998342      0.99636662      0.99471480
      4.01750     0.998343      0.99636662      0.99471557
      4.01800     0.998343      0.99636662      0.99471533
      4.01850     0.998343      0.99636662      0.99471581
      4.01900     0.998344      0.99636662      0.99471652
      4.01950     0.998344      0.99636662      0.99471646
      4.02000     0.998345      0.99636662      0.99471777
      4.02050     0.998346      0.99642241      0.99477424
      4.02100     0.998345      0.99647820      0.99482905
      4.02150     0.998346      0.99653405      0.99488569
      4.02200     0.998347      0.99658978      0.99494193
      4.02250     0.998346      0.99664563      0.99499673
      4.02300     0.998347      0.99670142      0.99505356
      4.02350     0.998346      0.99675727      0.99510890
      4.02400     0.998347      0.99681312      0.99516561
      4.02450     0.998348      0.99686891      0.99522202
      4.02500     0.998348      0.99692476      0.99527766
      4.02550     0.998348      0.99698061      0.99533365
      4.02600     0.998349      0.99703640      0.99539024
      4.02650     0.998350      0.99709219      0.99544665
      4.02700     0.998350      0.99714804      0.99550241
      4.02750     0.998348      0.99720395      0.99555704
      4.02800     0.998350      0.99725974      0.99561410
      4.02850     0.998350      0.99731559      0.99567034
      4.02900     0.998351      0.99737149      0.99572633
      4.02950     0.998352      0.99742728      0.99578358
      4.03000     0.998352      0.99748313      0.99583927
      4.03050     0.998351      0.99748319      0.99583874
      4.03100     0.998353      0.99748319      0.99584005
      4.03150     0.998353      0.99748319      0.99583999
      4.03200     0.998352      0.99748319      0.99583933
      4.03250     0.998353      0.99748319      0.99584064
      4.03300     0.998353      0.99748319      0.99583999
      4.03350     0.998354      0.99748319      0.99584135
      4.03400     0.998354      0.99748319      0.99584183
      4.03450     0.998355      0.99748319      0.99584231
      4.03500     0.998355      0.99748319      0.99584248
      4.03550     0.998355      0.99748319      0.99584254
      4.03600     0.998356      0.99748319      0.99584284
      4.03650     0.998356      0.99748319      0.99584349
      4.03700     0.998357      0.99748319      0.99584451
      4.03750     0.998358      0.99748319      0.99584492
      4.03800     0.998357      0.99748319      0.99584468
      4.03850     0.998358      0.99748319      0.99584575
      4.03900     0.998359      0.99748319      0.99584635
      4.03950     0.998359      0.99748319      0.99584676
      4.04000     0.998359      0.99748319      0.99584665
      4.04050     0.998359      0.99752510      0.99588812
      4.04100     0.998361      0.99756694      0.99593162
      4.04150     0.998361      0.99760890      0.99597399
      4.04200     0.998361      0.99765074      0.99601558
      4.04250     0.998360      0.99769264      0.99605653
      4.04300     0.998361      0.99773461      0.99609949
      4.04350     0.998363      0.99777645      0.99614263
      4.04400     0.998362      0.99781841      0.99618369
      4.04450     0.998363      0.99786025      0.99622725
      4.04500     0.998363      0.99790221      0.99626896
      4.04550     0.998363      0.99794412      0.99631008
      4.04600     0.998363      0.99798602      0.99635239
      4.04650     0.998363      0.99802798      0.99639446
      4.04700     0.998364      0.99806982      0.99643683
      4.04750     0.998365      0.99811178      0.99647980
      4.04800     0.998366      0.99815369      0.99652234
      4.04850     0.998365      0.99819565      0.99656370
      4.04900     0.998365      0.99823755      0.99660571
      4.04950     0.998366      0.99827945      0.99664820
      4.05000     0.998367      0.99832141      0.99669135
      4.05050     0.998368      0.99832141      0.99669170
      4.05100     0.998367      0.99832141      0.99669123
      4.05150     0.998369      0.99832141      0.99669277
      4.05200     0.998367      0.99832141      0.99669087
      4.05250     0.998368      0.99832141      0.99669224
      4.05300     0.998369      0.99832141      0.99669355
      4.05350     0.998369      0.99832141      0.99669313
      4.05400     0.998370      0.99832141      0.99669367
      4.05450     0.998369      0.99832141      0.99669331
      4.05500     0.998369      0.99832141      0.99669331
      4.05550     0.998370      0.99832141      0.99669408
      4.05600     0.998371      0.99832141      0.99669503
      4.05650     0.998371      0.99832141      0.99669486
      4.05700     0.998371      0.99832141      0.99669486
      4.05750     0.998372      0.99832141      0.99669664
      4.05800     0.998372      0.99832141      0.99669664
      4.05850     0.998373      0.99832141      0.99669676
      4.05900     0.998374      0.99832141      0.99669771
      4.05950     0.998372      0.99832141      0.99669652
      4.06000     0.998373      0.99832141      0.99669736
      4.06050     0.998373      0.99832141      0.99669706
      4.06100     0.998374      0.99832141      0.99669855
      4.06150     0.998373      0.99832141      0.99669759
      4.06200     0.998375      0.99832141      0.99669908
      4.06250     0.998376      0.99832141      0.99670027
      4.06300     0.998375      0.99832141      0.99669926
      4.06350     0.998375      0.99832141      0.99669962
      4.06400     0.998377      0.99832141      0.99670134
      4.06450     0.998377      0.99832141      0.99670134
      4.06500     0.998377      0.99832141      0.99670098
      4.06550     0.998377      0.99832141      0.99670116
      4.06600     0.998378      0.99832141      0.99670176
      4.06650     0.998379      0.99832141      0.99670283
      4.06700     0.998380      0.99832141      0.99670396
      4.06750     0.998379      0.99832141      0.99670301
      4.06800     0.998379      0.99832141      0.99670313
      4.06850     0.998379      0.99832141      0.99670348
      4.06900     0.998380      0.99832141      0.99670366
      4.06950     0.998381      0.99832141      0.99670485
      4.07000     0.998381      0.99832141      0.99670521
      4.07050     0.998382      0.99836332      0.99674752
      4.07100     0.998381      0.99840528      0.99678864
      4.07150     0.998381      0.99844718      0.99683024
      4.07200     0.998381      0.99848914      0.99687255
      4.07250     0.998382      0.99853110      0.99691510
      4.07300     0.998381      0.99857301      0.99695663
      4.07350     0.998382      0.99861497      0.99699954
      4.07400     0.998383      0.99865687      0.99704167
      4.07450     0.998383      0.99869883      0.99708386
      4.07500     0.998383      0.99874079      0.99712599
      4.07550     0.998383      0.99878275      0.99716801
      4.07600     0.998385      0.99882472      0.99721127
      4.07650     0.998384      0.99886662      0.99725281
      4.07700     0.998384      0.99890858      0.99729404
      4.07750     0.998384      0.99895054      0.99733671
      4.07800     0.998386      0.99899250      0.99737986
      4.07850     0.998385      0.99903446      0.99742139
      4.07900     0.998386      0.99907643      0.99746382
      4.07950     0.998386      0.99911839      0.99750548
      4.08000     0.998387      0.99916035      0.99754856
      4.08050     0.998385      0.99916035      0.99754713
      4.08100     0.998386      0.99916035      0.99754761
      4.08150     0.998387      0.99916035      0.99754833
