   Wave [mic]    t_ote(norm)    nc_abs    sys_t(norm)
      3.03650     0.996451      0.98084486      0.97736397
      3.03700     0.996447      0.98079675      0.97731172
      3.03750     0.996443      0.98074871      0.97726040
      3.03800     0.996439      0.98070067      0.97720855
      3.03850     0.996434      0.98065257      0.97715565
      3.03900     0.996429      0.98060453      0.97710235
      3.03950     0.996426      0.98055649      0.97705167
      3.04000     0.996421      0.98050845      0.97699872
      3.04050     0.996416      0.98048377      0.97696951
      3.04100     0.996412      0.98045903      0.97694130
      3.04150     0.996409      0.98043436      0.97691368
      3.04200     0.996405      0.98040962      0.97688459
      3.04250     0.996400      0.98038495      0.97685509
      3.04300     0.996396      0.98036021      0.97682676
      3.04350     0.996391      0.98033553      0.97679762
      3.04400     0.996387      0.98031080      0.97676929
      3.04450     0.996383      0.98028612      0.97674055
      3.04500     0.996379      0.98026139      0.97671170
      3.04550     0.996375      0.98023671      0.97668349
      3.04600     0.996370      0.98021197      0.97665400
      3.04650     0.996368      0.98018730      0.97662678
      3.04700     0.996363      0.98016262      0.97659787
      3.04750     0.996358      0.98013788      0.97656867
      3.04800     0.996355      0.98011321      0.97654046
      3.04850     0.996351      0.98008847      0.97651190
      3.04900     0.996347      0.98006380      0.97648346
      3.04950     0.996343      0.98003912      0.97645543
      3.05000     0.996340      0.98001438      0.97642798
      3.05050     0.996335      0.97997874      0.97638709
      3.05100     0.996332      0.97994304      0.97634819
      3.05150     0.996328      0.97990739      0.97630888
      3.05200     0.996324      0.97987175      0.97626998
      3.05250     0.996321      0.97983605      0.97623084
      3.05300     0.996319      0.97980040      0.97619340
      3.05350     0.996314      0.97976476      0.97615357
      3.05400     0.996310      0.97972906      0.97611397
      3.05450     0.996307      0.97969341      0.97607495
      3.05500     0.996304      0.97965777      0.97603699
      3.05550     0.996300      0.97962207      0.97599780
      3.05600     0.996297      0.97958642      0.97595913
      3.05650     0.996295      0.97955078      0.97592123
      3.05700     0.996291      0.97951514      0.97588192
      3.05750     0.996287      0.97947949      0.97584279
      3.05800     0.996285      0.97944379      0.97580500
      3.05850     0.996282      0.97940814      0.97576669
      3.05900     0.996279      0.97937250      0.97572861
      3.05950     0.996276      0.97933686      0.97568977
      3.06000     0.996274      0.97930121      0.97565187
      3.06050     0.996271      0.97930396      0.97565185
      3.06100     0.996269      0.97930670      0.97565243
      3.06150     0.996265      0.97930944      0.97565218
      3.06200     0.996263      0.97931218      0.97565211
      3.06250     0.996260      0.97931492      0.97565221
      3.06300     0.996258      0.97931767      0.97565296
      3.06350     0.996256      0.97932041      0.97565342
      3.06400     0.996254      0.97932315      0.97565469
      3.06450     0.996251      0.97932589      0.97565450
      3.06500     0.996250      0.97932863      0.97565595
      3.06550     0.996248      0.97933137      0.97565687
      3.06600     0.996246      0.97933412      0.97565779
      3.06650     0.996245      0.97933686      0.97565924
      3.06700     0.996243      0.97933960      0.97565993
      3.06750     0.996240      0.97934234      0.97566009
      3.06800     0.996240      0.97934508      0.97566236
      3.06850     0.996238      0.97934783      0.97566310
      3.06900     0.996237      0.97935057      0.97566572
      3.06950     0.996234      0.97935331      0.97566541
      3.07000     0.996234      0.97935605      0.97566803
      3.07050     0.996233      0.97933686      0.97564803
      3.07100     0.996232      0.97931767      0.97562774
      3.07150     0.996231      0.97929847      0.97560787
      3.07200     0.996231      0.97927928      0.97558810
      3.07250     0.996230      0.97926009      0.97556840
      3.07300     0.996229      0.97924089      0.97554811
      3.07350     0.996228      0.97922170      0.97552829
      3.07400     0.996228      0.97920251      0.97550888
      3.07450     0.996228      0.97918332      0.97548999
      3.07500     0.996228      0.97916412      0.97547064
      3.07550     0.996228      0.97914493      0.97545204
      3.07600     0.996227      0.97912574      0.97543146
      3.07650     0.996227      0.97910655      0.97541269
      3.07700     0.996228      0.97908735      0.97539427
      3.07750     0.996227      0.97906816      0.97537375
      3.07800     0.996229      0.97904897      0.97535662
      3.07850     0.996229      0.97902977      0.97533755
      3.07900     0.996231      0.97901058      0.97532024
      3.07950     0.996229      0.97899139      0.97529937
      3.08000     0.996230      0.97897226      0.97528200
      3.08050     0.996233      0.97899282      0.97530459
      3.08100     0.996233      0.97901332      0.97532508
      3.08150     0.996233      0.97903389      0.97534591
      3.08200     0.996235      0.97905445      0.97536786
      3.08250     0.996237      0.97907501      0.97539044
      3.08300     0.996238      0.97909558      0.97541186
      3.08350     0.996238      0.97911614      0.97543247
      3.08400     0.996241      0.97913671      0.97545575
      3.08450     0.996243      0.97915727      0.97547881
      3.08500     0.996245      0.97917783      0.97550070
      3.08550     0.996247      0.97919840      0.97552363
      3.08600     0.996248      0.97921896      0.97554447
      3.08650     0.996251      0.97923952      0.97556787
      3.08700     0.996253      0.97926009      0.97559093
      3.08750     0.996254      0.97928065      0.97561253
      3.08800     0.996256      0.97930121      0.97563447
      3.08850     0.996260      0.97932178      0.97565869
      3.08900     0.996262      0.97934234      0.97568181
      3.08950     0.996264      0.97936291      0.97570440
      3.09000     0.996267      0.97938347      0.97572722
      3.09050     0.996270      0.97941363      0.97576077
      3.09100     0.996274      0.97944385      0.97579432
      3.09150     0.996276      0.97947401      0.97582635
      3.09200     0.996279      0.97950417      0.97585961
      3.09250     0.996283      0.97953433      0.97589351
      3.09300     0.996285      0.97956449      0.97592496
      3.09350     0.996289      0.97959465      0.97595933
      3.09400     0.996292      0.97962481      0.97599276
      3.09450     0.996298      0.97965503      0.97602801
      3.09500     0.996300      0.97968519      0.97606063
      3.09550     0.996303      0.97971535      0.97609383
      3.09600     0.996307      0.97974551      0.97612767
      3.09650     0.996312      0.97977573      0.97616251
      3.09700     0.996316      0.97980589      0.97619659
      3.09750     0.996321      0.97983611      0.97623084
      3.09800     0.996325      0.97986627      0.97626498
      3.09850     0.996329      0.97989643      0.97629924
      3.09900     0.996333      0.97992659      0.97633367
      3.09950     0.996338      0.97995681      0.97636780
      3.10000     0.996343      0.97998697      0.97640311
      3.10050     0.996347      0.98000205      0.97642182
      3.10100     0.996353      0.98001719      0.97644338
      3.10150     0.996357      0.98003227      0.97646191
      3.10200     0.996361      0.98004735      0.97648109
      3.10250     0.996366      0.98006243      0.97650090
      3.10300     0.996373      0.98007751      0.97652317
      3.10350     0.996378      0.98009264      0.97654229
      3.10400     0.996385      0.98010772      0.97656415
      3.10450     0.996388      0.98012280      0.97658221
      3.10500     0.996394      0.98013788      0.97660395
      3.10550     0.996400      0.98015302      0.97662482
      3.10600     0.996406      0.98016810      0.97664557
      3.10650     0.996410      0.98018318      0.97666416
      3.10700     0.996416      0.98019826      0.97668556
      3.10750     0.996422      0.98021340      0.97670596
      3.10800     0.996428      0.98022848      0.97672741
      3.10850     0.996435      0.98024356      0.97674887
      3.10900     0.996440      0.98025864      0.97676897
      3.10950     0.996447      0.98027378      0.97679084
      3.11000     0.996453      0.98028886      0.97681142
      3.11050     0.996459      0.98030806      0.97683691
      3.11100     0.996466      0.98032731      0.97686235
      3.11150     0.996472      0.98034650      0.97688743
      3.11200     0.996479      0.98036569      0.97691368
      3.11250     0.996485      0.98038495      0.97693842
      3.11300     0.996490      0.98040414      0.97696304
      3.11350     0.996498      0.98042339      0.97699005
      3.11400     0.996505      0.98044258      0.97701590
      3.11450     0.996510      0.98046178      0.97704040
      3.11500     0.996517      0.98048103      0.97706637
      3.11550     0.996524      0.98050022      0.97709227
      3.11600     0.996531      0.98051947      0.97711789
      3.11650     0.996539      0.98053867      0.97714455
      3.11700     0.996545      0.98055792      0.97717011
      3.11750     0.996553      0.98057711      0.97719747
      3.11800     0.996560      0.98059630      0.97722268
      3.11850     0.996566      0.98061556      0.97724794
      3.11900     0.996574      0.98063475      0.97727479
      3.11950     0.996581      0.98065400      0.97730105
      3.12000     0.996588      0.98067319      0.97732742
      3.12050     0.996596      0.98072541      0.97738711
      3.12100     0.996603      0.98077756      0.97744628
      3.12150     0.996610      0.98082972      0.97750469
      3.12200     0.996619      0.98088193      0.97756514
      3.12250     0.996625      0.98093408      0.97762385
      3.12300     0.996633      0.98098630      0.97768290
      3.12350     0.996640      0.98103845      0.97774195
      3.12400     0.996649      0.98109066      0.97780306
      3.12450     0.996655      0.98114288      0.97786129
      3.12500     0.996664      0.98119503      0.97792152
      3.12550     0.996671      0.98124725      0.97798093
      3.12600     0.996681      0.98129946      0.97804221
      3.12650     0.996688      0.98135167      0.97810098
      3.12700     0.996695      0.98140389      0.97816068
      3.12750     0.996704      0.98145610      0.97822097
      3.12800     0.996712      0.98150831      0.97828109
      3.12850     0.996722      0.98156053      0.97834249
      3.12900     0.996729      0.98161274      0.97840184
      3.12950     0.996737      0.98166496      0.97846202
      3.13000     0.996747      0.98171717      0.97852319
      3.13050     0.996754      0.98175842      0.97857185
      3.13100     0.996763      0.98179966      0.97862116
      3.13150     0.996772      0.98184091      0.97867111
      3.13200     0.996779      0.98188215      0.97871983
      3.13250     0.996788      0.98192334      0.97876966
      3.13300     0.996798      0.98196459      0.97882002
      3.13350     0.996807      0.98200583      0.97886998
      3.13400     0.996815      0.98204708      0.97891923
      3.13450     0.996824      0.98208833      0.97896918
      3.13500     0.996833      0.98212957      0.97901890
      3.13550     0.996843      0.98217082      0.97907032
      3.13600     0.996850      0.98221207      0.97911829
      3.13650     0.996861      0.98225331      0.97916971
      3.13700     0.996871      0.98229462      0.97922096
      3.13750     0.996879      0.98233587      0.97927033
      3.13800     0.996889      0.98237711      0.97932076
      3.13850     0.996899      0.98241836      0.97937148
      3.13900     0.996907      0.98245966      0.97942132
      3.13950     0.996917      0.98250091      0.97947193
      3.14000     0.996927      0.98254216      0.97952236
      3.14050     0.996937      0.98259443      0.97958455
      3.14100     0.996947      0.98264670      0.97964679
      3.14150     0.996956      0.98269898      0.97970728
      3.14200     0.996966      0.98275125      0.97976918
      3.14250     0.996975      0.98280358      0.97983078
      3.14300     0.996984      0.98285586      0.97989169
      3.14350     0.996994      0.98290813      0.97995399
      3.14400     0.997005      0.98296046      0.98001689
      3.14450     0.997016      0.98301274      0.98007909
      3.14500     0.997025      0.98306501      0.98014005
      3.14550     0.997035      0.98311734      0.98020254
      3.14600     0.997046      0.98316962      0.98026497
      3.14650     0.997056      0.98322195      0.98032729
      3.14700     0.997066      0.98327422      0.98038902
      3.14750     0.997077      0.98332655      0.98045193
      3.14800     0.997086      0.98337889      0.98051378
      3.14850     0.997098      0.98343116      0.98057686
      3.14900     0.997107      0.98348349      0.98063871
      3.14950     0.997118      0.98353583      0.98070115
      3.15000     0.997129      0.98358816      0.98076395
      3.15050     0.997139      0.98364049      0.98082627
      3.15100     0.997150      0.98369282      0.98088948
      3.15150     0.997161      0.98374516      0.98095228
      3.15200     0.997172      0.98379749      0.98101554
      3.15250     0.997182      0.98384982      0.98107764
      3.15300     0.997192      0.98390216      0.98113933
      3.15350     0.997205      0.98395449      0.98120389
      3.15400     0.997215      0.98400688      0.98126640
      3.15450     0.997226      0.98405921      0.98132932
      3.15500     0.997237      0.98411155      0.98139277
      3.15550     0.997248      0.98416394      0.98145510
      3.15600     0.997259      0.98421627      0.98151838
      3.15650     0.997271      0.98426861      0.98158224
      3.15700     0.997281      0.98432100      0.98164482
      3.15750     0.997292      0.98437339      0.98170769
      3.15800     0.997303      0.98442572      0.98177103
      3.15850     0.997315      0.98447812      0.98183484
      3.15900     0.997326      0.98453051      0.98189771
      3.15950     0.997338      0.98458290      0.98196170
      3.16000     0.997349      0.98463523      0.98202493
      3.16050     0.997360      0.98468214      0.98208281
      3.16100     0.997371      0.98472899      0.98214027
      3.16150     0.997383      0.98477584      0.98219880
      3.16200     0.997395      0.98482275      0.98225686
      3.16250     0.997406      0.98486960      0.98231526
      3.16300     0.997418      0.98491651      0.98237309
      3.16350     0.997429      0.98496342      0.98243138
      3.16400     0.997441      0.98501027      0.98249009
      3.16450     0.997453      0.98505718      0.98254862
      3.16500     0.997464      0.98510402      0.98260551
      3.16550     0.997476      0.98515093      0.98266486
      3.16600     0.997487      0.98519784      0.98272211
      3.16650     0.997499      0.98524475      0.98278064
      3.16700     0.997512      0.98529166      0.98283994
      3.16750     0.997524      0.98533851      0.98289836
      3.16800     0.997534      0.98538542      0.98295567
      3.16850     0.997546      0.98543233      0.98301386
      3.16900     0.997558      0.98547924      0.98307293
      3.16950     0.997570      0.98552614      0.98313094
      3.17000     0.997582      0.98557305      0.98319043
      3.17050     0.997594      0.98564070      0.98326972
      3.17100     0.997606      0.98570830      0.98334808
      3.17150     0.997619      0.98577589      0.98342849
      3.17200     0.997630      0.98584354      0.98350691
      3.17250     0.997642      0.98591119      0.98358633
      3.17300     0.997654      0.98597878      0.98366587
      3.17350     0.997667      0.98604649      0.98374571
      3.17400     0.997678      0.98611408      0.98382455
      3.17450     0.997691      0.98618174      0.98390432
      3.17500     0.997702      0.98624939      0.98398334
      3.17550     0.997715      0.98631704      0.98406307
      3.17600     0.997726      0.98638475      0.98414150
      3.17650     0.997739      0.98645240      0.98422205
      3.17700     0.997751      0.98652005      0.98430101
      3.17750     0.997763      0.98658776      0.98438027
      3.17800     0.997775      0.98665541      0.98446012
      3.17850     0.997788      0.98672312      0.98454009
      3.17900     0.997799      0.98679078      0.98461854
      3.17950     0.997812      0.98685855      0.98469886
      3.18000     0.997823      0.98692620      0.98477731
      3.18050     0.997836      0.98698145      0.98484603
      3.18100     0.997848      0.98703676      0.98491311
      3.18150     0.997860      0.98709202      0.98497918
      3.18200     0.997872      0.98714727      0.98504632
      3.18250     0.997884      0.98720258      0.98511323
      3.18300     0.997896      0.98725790      0.98518078
      3.18350     0.997908      0.98731315      0.98524810
      3.18400     0.997920      0.98736846      0.98531507
      3.18450     0.997933      0.98742372      0.98538257
      3.18500     0.997944      0.98747903      0.98544883
      3.18550     0.997956      0.98753434      0.98551627
      3.18600     0.997968      0.98758966      0.98558331
      3.18650     0.997982      0.98764497      0.98565152
      3.18700     0.997993      0.98770028      0.98571784
      3.18750     0.998005      0.98775560      0.98578459
      3.18800     0.998018      0.98781091      0.98585286
      3.18850     0.998030      0.98786622      0.98591978
      3.18900     0.998042      0.98792154      0.98598688
      3.18950     0.998054      0.98797685      0.98605451
      3.19000     0.998065      0.98803216      0.98612031
      3.19050     0.998077      0.98808891      0.98618879
      3.19100     0.998091      0.98814559      0.98625873
      3.19150     0.998101      0.98820233      0.98632585
      3.19200     0.998113      0.98825908      0.98639409
      3.19250     0.998124      0.98831582      0.98646198
      3.19300     0.998137      0.98837250      0.98653087
      3.19350     0.998148      0.98842925      0.98659905
      3.19400     0.998160      0.98848599      0.98666677
      3.19450     0.998171      0.98854274      0.98673496
      3.19500     0.998183      0.98859948      0.98680338
      3.19550     0.998195      0.98865622      0.98687151
      3.19600     0.998206      0.98871297      0.98693971
      3.19650     0.998218      0.98876971      0.98700808
      3.19700     0.998230      0.98882651      0.98707615
      3.19750     0.998241      0.98888326      0.98714370
      3.19800     0.998254      0.98894000      0.98721296
      3.19850     0.998265      0.98899674      0.98728074
      3.19900     0.998277      0.98905355      0.98734900
      3.19950     0.998287      0.98911035      0.98741579
      3.20000     0.998298      0.98916709      0.98748364
      3.20050     0.998309      0.98921835      0.98754596
      3.20100     0.998322      0.98926955      0.98760957
      3.20150     0.998333      0.98932081      0.98767130
      3.20200     0.998344      0.98937207      0.98773327
      3.20250     0.998354      0.98942333      0.98779429
      3.20300     0.998367      0.98947459      0.98785868
      3.20350     0.998377      0.98952585      0.98791994
      3.20400     0.998387      0.98957711      0.98798079
      3.20450     0.998399      0.98962837      0.98804418
      3.20500     0.998410      0.98967963      0.98810650
      3.20550     0.998421      0.98973089      0.98816765
      3.20600     0.998431      0.98978215      0.98822963
      3.20650     0.998442      0.98983341      0.98829125
      3.20700     0.998454      0.98988473      0.98835393
      3.20750     0.998464      0.98993599      0.98841497
      3.20800     0.998475      0.98998725      0.98847742
      3.20850     0.998485      0.99003851      0.98853834
      3.20900     0.998496      0.99008983      0.98860044
      3.20950     0.998506      0.99014115      0.98866148
      3.21000     0.998516      0.99019241      0.98872346
      3.21050     0.998527      0.99024230      0.98878367
      3.21100     0.998537      0.99029219      0.98884358
      3.21150     0.998547      0.99034214      0.98890366
      3.21200     0.998557      0.99039203      0.98896245
      3.21250     0.998566      0.99044198      0.98902207
      3.21300     0.998577      0.99049187      0.98908216
      3.21350     0.998587      0.99054182      0.98914261
      3.21400     0.998597      0.99059170      0.98920175
      3.21450     0.998608      0.99064165      0.98926267
      3.21500     0.998617      0.99069160      0.98932147
      3.21550     0.998627      0.99074149      0.98938074
      3.21600     0.998636      0.99079144      0.98943995
      3.21650     0.998645      0.99084139      0.98949904
      3.21700     0.998654      0.99089134      0.98955784
      3.21750     0.998664      0.99094129      0.98961717
      3.21800     0.998674      0.99099123      0.98967710
      3.21850     0.998683      0.99104118      0.98973554
      3.21900     0.998691      0.99109113      0.98979429
      3.21950     0.998701      0.99114108      0.98985398
      3.22000     0.998711      0.99119103      0.98991302
      3.22050     0.998721      0.99124652      0.98997848
      3.22100     0.998727      0.99130201      0.99004046
      3.22150     0.998737      0.99135756      0.99010564
      3.22200     0.998746      0.99141312      0.99017028
      3.22250     0.998755      0.99146861      0.99023456
      3.22300     0.998763      0.99152410      0.99029761
      3.22350     0.998772      0.99157965      0.99036214
      3.22400     0.998781      0.99163520      0.99042672
      3.22450     0.998789      0.99169070      0.99048942
      3.22500     0.998798      0.99174625      0.99055394
      3.22550     0.998807      0.99180180      0.99061836
      3.22600     0.998815      0.99185735      0.99068212
      3.22650     0.998823      0.99191290      0.99074582
      3.22700     0.998830      0.99196845      0.99080775
      3.22750     0.998840      0.99202394      0.99087329
      3.22800     0.998847      0.99207950      0.99093522
      3.22850     0.998855      0.99213505      0.99099923
      3.22900     0.998862      0.99219066      0.99106151
      3.22950     0.998871      0.99224621      0.99112576
      3.23000     0.998879      0.99230176      0.99118917
      3.23050     0.998887      0.99234068      0.99123627
      3.23100     0.998894      0.99237961      0.99128166
      3.23150     0.998902      0.99241847      0.99132870
      3.23200     0.998909      0.99245739      0.99137479
      3.23250     0.998917      0.99249631      0.99142113
      3.23300     0.998924      0.99253517      0.99146716
      3.23350     0.998931      0.99257410      0.99151297
      3.23400     0.998939      0.99261302      0.99156025
      3.23450     0.998947      0.99265194      0.99160641
      3.23500     0.998954      0.99269086      0.99165227
      3.23550     0.998961      0.99272972      0.99169831
      3.23600     0.998967      0.99276870      0.99174305
      3.23650     0.998975      0.99280757      0.99178945
      3.23700     0.998982      0.99284649      0.99183531
      3.23750     0.998988      0.99288541      0.99188035
      3.23800     0.998995      0.99292433      0.99192609
      3.23850     0.999002      0.99296325      0.99197249
      3.23900     0.999007      0.99300218      0.99201659
      3.23950     0.999015      0.99304116      0.99206281
      3.24000     0.999022      0.99308008      0.99210838
      3.24050     0.999028      0.99311340      0.99214842
      3.24100     0.999034      0.99314678      0.99218733
      3.24150     0.999040      0.99318016      0.99222718
      3.24200     0.999047      0.99321353      0.99226728
      3.24250     0.999053      0.99324691      0.99230631
      3.24300     0.999059      0.99328029      0.99234599
      3.24350     0.999065      0.99331367      0.99238461
      3.24400     0.999072      0.99334705      0.99242559
      3.24450     0.999078      0.99338043      0.99246409
      3.24500     0.999084      0.99341381      0.99250431
      3.24550     0.999090      0.99344718      0.99254293
      3.24600     0.999097      0.99348056      0.99258350
      3.24650     0.999101      0.99351394      0.99262093
      3.24700     0.999108      0.99354732      0.99266139
      3.24750     0.999114      0.99358070      0.99270060
      3.24800     0.999120      0.99361408      0.99273946
      3.24850     0.999125      0.99364746      0.99277796
      3.24900     0.999131      0.99368083      0.99281765
      3.24950     0.999136      0.99371421      0.99285609
      3.25000     0.999142      0.99374765      0.99289483
      3.25050     0.999146      0.99379075      0.99294215
      3.25100     0.999154      0.99383390      0.99299267
      3.25150     0.999159      0.99387705      0.99304077
      3.25200     0.999165      0.99392015      0.99309034
      3.25250     0.999169      0.99396330      0.99313731
      3.25300     0.999174      0.99400645      0.99318570
      3.25350     0.999180      0.99404955      0.99323468
      3.25400     0.999185      0.99409270      0.99328207
      3.25450     0.999191      0.99413586      0.99333135
      3.25500     0.999195      0.99417901      0.99337838
      3.25550     0.999200      0.99422216      0.99342677
      3.25600     0.999206      0.99426532      0.99347540
      3.25650     0.999211      0.99430847      0.99352439
      3.25700     0.999216      0.99435163      0.99357166
      3.25750     0.999221      0.99439478      0.99361988
      3.25800     0.999226      0.99443793      0.99366803
      3.25850     0.999230      0.99448109      0.99371530
      3.25900     0.999236      0.99452424      0.99376406
      3.25950     0.999240      0.99456739      0.99381156
      3.26000     0.999245      0.99461055      0.99385919
      3.26050     0.999250      0.99464399      0.99389752
      3.26100     0.999255      0.99467742      0.99393598
      3.26150     0.999259      0.99471080      0.99397366
      3.26200     0.999263      0.99474424      0.99401063
      3.26250     0.999269      0.99477768      0.99405021
      3.26300     0.999273      0.99481112      0.99408813
      3.26350     0.999278      0.99484456      0.99412605
      3.26400     0.999282      0.99487793      0.99416373
      3.26450     0.999287      0.99491137      0.99420207
      3.26500     0.999291      0.99494481      0.99423940
      3.26550     0.999295      0.99497825      0.99427679
      3.26600     0.999300      0.99501169      0.99431506
      3.26650     0.999304      0.99504513      0.99435305
      3.26700     0.999308      0.99507856      0.99438984
      3.26750     0.999311      0.99511200      0.99442634
      3.26800     0.999317      0.99514544      0.99446581
      3.26850     0.999321      0.99517888      0.99450272
      3.26900     0.999325      0.99521232      0.99454070
      3.26950     0.999328      0.99524575      0.99457732
      3.27000     0.999332      0.99527919      0.99461436
      3.27050     0.999336      0.99530703      0.99464615
      3.27100     0.999340      0.99533492      0.99467842
      3.27150     0.999344      0.99536282      0.99471003
      3.27200     0.999347      0.99539065      0.99474046
      3.27250     0.999351      0.99541855      0.99477272
      3.27300     0.999355      0.99544638      0.99480481
      3.27350     0.999360      0.99547428      0.99483744
      3.27400     0.999362      0.99550211      0.99486727
      3.27450     0.999366      0.99553001      0.99489847
      3.27500     0.999370      0.99555790      0.99493050
      3.27550     0.999373      0.99558580      0.99496176
      3.27600     0.999376      0.99561363      0.99499285
      3.27650     0.999380      0.99564153      0.99502387
      3.27700     0.999383      0.99566942      0.99505477
      3.27750     0.999386      0.99569726      0.99508615
      3.27800     0.999389      0.99572515      0.99511723
      3.27850     0.999393      0.99575305      0.99514891
      3.27900     0.999395      0.99578094      0.99517857
      3.27950     0.999398      0.99580878      0.99520977
      3.28000     0.999402      0.99583668      0.99524133
      3.28050     0.999404      0.99586320      0.99527015
      3.28100     0.999409      0.99588966      0.99530064
      3.28150     0.999411      0.99591613      0.99532916
      3.28200     0.999414      0.99594265      0.99535876
      3.28250     0.999417      0.99596918      0.99538847
      3.28300     0.999420      0.99599564      0.99541813
      3.28350     0.999421      0.99602211      0.99544547
      3.28400     0.999424      0.99604863      0.99547495
      3.28450     0.999428      0.99607515      0.99550519
      3.28500     0.999429      0.99610162      0.99553331
      3.28550     0.999432      0.99612814      0.99556243
      3.28600     0.999434      0.99615461      0.99559078
      3.28650     0.999438      0.99618113      0.99562091
      3.28700     0.999439      0.99620759      0.99564908
      3.28750     0.999440      0.99623412      0.99567654
      3.28800     0.999443      0.99626064      0.99570590
      3.28850     0.999446      0.99628711      0.99573544
      3.28900     0.999448      0.99631363      0.99576373
      3.28950     0.999451      0.99634010      0.99579291
      3.29000     0.999454      0.99636662      0.99582239
      3.29050     0.999456      0.99638891      0.99584669
      3.29100     0.999457      0.99641126      0.99587033
      3.29150     0.999460      0.99643356      0.99589523
      3.29200     0.999461      0.99645591      0.99591899
      3.29250     0.999463      0.99647820      0.99594317
      3.29300     0.999465      0.99650055      0.99596771
      3.29350     0.999467      0.99652284      0.99599195
      3.29400     0.999469      0.99654520      0.99601637
      3.29450     0.999471      0.99656749      0.99604013
      3.29500     0.999473      0.99658984      0.99606420
      3.29550     0.999474      0.99661213      0.99608772
      3.29600     0.999477      0.99663448      0.99611292
      3.29650     0.999479      0.99665678      0.99613704
      3.29700     0.999481      0.99667913      0.99616140
      3.29750     0.999484      0.99670148      0.99618689
      3.29800     0.999484      0.99672377      0.99620935
      3.29850     0.999486      0.99674612      0.99623353
      3.29900     0.999488      0.99676841      0.99625842
      3.29950     0.999488      0.99679077      0.99628082
      3.30000     0.999490      0.99681312      0.99630483
      3.30050     0.999492      0.99682844      0.99632216
      3.30100     0.999494      0.99684381      0.99633984
      3.30150     0.999496      0.99685913      0.99635676
      3.30200     0.999499      0.99687451      0.99637468
      3.30250     0.999499      0.99688983      0.99639023
      3.30300     0.999501      0.99690521      0.99640822
      3.30350     0.999503      0.99692053      0.99642466
      3.30400     0.999505      0.99693590      0.99644211
      3.30450     0.999505      0.99695128      0.99645825
      3.30500     0.999507      0.99696660      0.99647528
      3.30550     0.999510      0.99698198      0.99649315
      3.30600     0.999511      0.99699730      0.99650929
      3.30650     0.999513      0.99701267      0.99652674
      3.30700     0.999514      0.99702805      0.99654301
      3.30750     0.999515      0.99704337      0.99656022
      3.30800     0.999516      0.99705875      0.99657642
      3.30850     0.999518      0.99707407      0.99659310
      3.30900     0.999519      0.99708945      0.99661025
      3.30950     0.999521      0.99710482      0.99662717
      3.31000     0.999522      0.99712014      0.99664349
      3.31050     0.999523      0.99713135      0.99665594
      3.31100     0.999525      0.99714249      0.99666868
      3.31150     0.999526      0.99715364      0.99668083
      3.31200     0.999528      0.99716485      0.99669447
      3.31250     0.999529      0.99717599      0.99670615
      3.31300     0.999532      0.99718714      0.99672014
      3.31350     0.999532      0.99719834      0.99673116
      3.31400     0.999533      0.99720949      0.99674391
      3.31450     0.999534      0.99722070      0.99675606
      3.31500     0.999535      0.99723184      0.99676780
      3.31550     0.999536      0.99724299      0.99678066
      3.31600     0.999538      0.99725419      0.99679341
      3.31650     0.999539      0.99726534      0.99680591
      3.31700     0.999540      0.99727654      0.99681789
      3.31750     0.999543      0.99728769      0.99683176
      3.31800     0.999543      0.99729884      0.99684350
      3.31850     0.999544      0.99731004      0.99685529
      3.31900     0.999545      0.99732119      0.99686780
      3.31950     0.999546      0.99733239      0.99687948
      3.32000     0.999547      0.99734354      0.99689187
      3.32050     0.999550      0.99734914      0.99690062
      3.32100     0.999550      0.99735469      0.99690616
      3.32150     0.999551      0.99736029      0.99691265
      3.32200     0.999552      0.99736589      0.99691861
      3.32250     0.999553      0.99737144      0.99692540
      3.32300     0.999555      0.99737704      0.99693314
      3.32350     0.999555      0.99738264      0.99693927
      3.32400     0.999556      0.99738824      0.99694553
      3.32450     0.999556      0.99739379      0.99695142
      3.32500     0.999558      0.99739939      0.99695827
      3.32550     0.999560      0.99740499      0.99696566
      3.32600     0.999559      0.99741054      0.99697108
      3.32650     0.999562      0.99741614      0.99697894
      3.32700     0.999562      0.99742174      0.99698472
      3.32750     0.999563      0.99742728      0.99699169
      3.32800     0.999563      0.99743289      0.99699740
      3.32850     0.999564      0.99743849      0.99700354
      3.32900     0.999565      0.99744409      0.99701015
      3.32950     0.999568      0.99744964      0.99701866
      3.33000     0.999568      0.99745524      0.99702391
      3.33050     0.999567      0.99741471      0.99698298
      3.33100     0.999570      0.99737424      0.99694502
      3.33150     0.999569      0.99733377      0.99690415
      3.33200     0.999571      0.99729323      0.99686584
      3.33250     0.999571      0.99725276      0.99682538
      3.33300     0.999572      0.99721229      0.99678534
      3.33350     0.999573      0.99717182      0.99674602
      3.33400     0.999574      0.99713129      0.99670675
      3.33450     0.999574      0.99709082      0.99666648
      3.33500     0.999575      0.99705034      0.99662626
      3.33550     0.999577      0.99700987      0.99658795
      3.33600     0.999578      0.99696940      0.99654862
      3.33650     0.999577      0.99692893      0.99650757
      3.33700     0.999579      0.99688846      0.99646890
      3.33750     0.999580      0.99684799      0.99642892
      3.33800     0.999579      0.99680752      0.99638835
      3.33850     0.999580      0.99676704      0.99634867
      3.33900     0.999581      0.99672657      0.99630928
      3.33950     0.999581      0.99668610      0.99626877
