Test Spectra from Irwin et al. (2014), The Transit Spectra of Earth and Jupiter, Icarus
Column 1: Wavelength (in microns)
Column 2: 100*Ap/Astar (Earth-Sun Primary Transit)
Column 3: 100*Ap/Astar (Earth-Mdwarf Primary Transit)
Column 4: 100*Ap/Astar (Jupiter-Sun Primary Transit)
Column 5: Fp/Astar (Earth-Sun Secondary Eclipse)
Column 6: Disc-averaged radiance of Earth (W cm-2 sr-1 micron-1)
Column 7: Fp/Astar (Jupiter-Sun Secondary Eclipse)
Column 8: Disc-averaged radiance of Jupiter (W cm-2 sr-1 micron-1)
Column 9: Solar spectral irradiance spectrum (W micron-1)
           (Solar Radius = 695500.0 km)
Column 10: Mdwarf spectral irradiance spectrum (W micron-1)
           (Mdwarf Radius = 97995.0 km)
     Column 1     Column 2     Column 3     Column 4     Column 5     Column 6     Column 7     Column 8     Column 9    Column 10
      6.24000   0.00841508     0.423875      1.05885  4.77068e-09  0.000128390  3.66924e-10  7.85961e-08  4.32215e+23  3.41748e+21
      6.25600   0.00841386     0.423814      1.05906  5.46876e-09  0.000145745  3.25805e-10  6.91091e-08  4.28008e+23  3.38885e+21
      6.27200   0.00841484     0.423863      1.05868  4.98152e-09  0.000131454  2.99009e-10  6.28017e-08  4.23801e+23  3.36022e+21
      6.28800   0.00841333     0.423787      1.05895  5.53240e-09  0.000144541  2.94025e-10  6.11420e-08  4.19594e+23  3.33159e+21
      6.30400   0.00841141     0.423690      1.05893  6.20783e-09  0.000160562  3.85704e-10  7.94022e-08  4.15388e+23  3.30296e+21
      6.32000   0.00841331     0.423786      1.05856  5.26501e-09  0.000134798  4.49814e-10  9.16623e-08  4.11181e+23  3.27433e+21
      6.33600   0.00842404     0.424326      1.05883  3.39164e-09  8.59701e-05  3.23553e-10  6.52768e-08  4.07088e+23  3.24263e+21
      6.35200   0.00842807     0.424528      1.05876  2.75305e-09  6.91787e-05  3.94836e-10  7.89683e-08  4.03562e+23  3.19561e+21
      6.36800   0.00842622     0.424435      1.05852  2.91627e-09  7.26399e-05  5.20741e-10  1.03240e-07  4.00036e+23  3.14860e+21
      6.38400   0.00842423     0.424336      1.05870  3.08344e-09  7.61272e-05  4.05213e-10  7.96276e-08  3.96511e+23  3.10158e+21
      6.40000   0.00843154     0.424702      1.05866  2.65543e-09  6.49772e-05  3.63026e-10  7.07033e-08  3.92985e+23  3.05456e+21
      6.41600   0.00844013     0.425133      1.05868  2.20785e-09  5.35402e-05  4.45354e-10  8.59592e-08  3.89459e+23  3.00754e+21
      6.43200   0.00843201     0.424726      1.05890  2.75403e-09  6.61802e-05  5.63287e-10  1.07738e-07  3.85934e+23  2.96052e+21
      6.44800   0.00842353     0.424300      1.05900  3.56874e-09  8.49748e-05  6.39424e-10  1.21183e-07  3.82408e+23  2.91350e+21
      6.46400   0.00842714     0.424482      1.05925  3.43420e-09  8.10175e-05  6.36074e-10  1.19437e-07  3.78882e+23  2.86648e+21
      6.48000   0.00843736     0.424994      1.05982  2.65952e-09  6.21580e-05  8.14409e-10  1.51500e-07  3.75357e+23  2.81946e+21
      6.49600   0.00844023     0.425137      1.06041  2.48069e-09  5.74336e-05  1.36691e-09  2.51890e-07  3.71831e+23  2.77244e+21
      6.51200   0.00843341     0.424796      1.06023  2.97624e-09  6.82533e-05  1.41074e-09  2.57501e-07  3.68305e+23  2.72542e+21
      6.52800   0.00842711     0.424480      1.05914  3.57585e-09  8.12191e-05  7.86071e-10  1.42108e-07  3.64780e+23  2.67841e+21
      6.54400   0.00842599     0.424424      1.05847  3.56877e-09  8.02749e-05  6.19182e-10  1.10855e-07  3.61254e+23  2.63139e+21
      6.56000   0.00843293     0.424772      1.05838  3.03631e-09  6.76315e-05  8.67906e-10  1.53869e-07  3.57728e+23  2.58437e+21
      6.57600   0.00843429     0.424840      1.05837  3.01292e-09  6.64489e-05  1.00082e-09  1.75685e-07  3.54202e+23  2.53735e+21
      6.59200   0.00843123     0.424687      1.05840  3.41200e-09  7.45014e-05  8.56258e-10  1.48812e-07  3.50677e+23  2.49033e+21
      6.60800   0.00842792     0.424521      1.05850  3.96918e-09  8.58643e-05  9.28234e-10  1.59825e-07  3.47426e+23  2.45646e+21
      6.62400   0.00843395     0.424823      1.05844  3.51316e-09  7.53485e-05  1.51950e-09  2.59390e-07  3.44451e+23  2.43573e+21
      6.64000   0.00843604     0.424928      1.05860  3.28900e-09  6.99314e-05  1.74527e-09  2.95358e-07  3.41475e+23  2.41501e+21
      6.65600   0.00842725     0.424487      1.05886  4.10733e-09  8.65699e-05  1.08819e-09  1.82554e-07  3.38500e+23  2.39428e+21
      6.67200   0.00842720     0.424485      1.05864  4.10519e-09  8.57642e-05  1.12653e-09  1.87324e-07  3.35525e+23  2.37356e+21
      6.68800   0.00842422     0.424335      1.05885  4.73480e-09  9.80405e-05  1.35012e-09  2.22512e-07  3.32549e+23  2.35283e+21
      6.70400   0.00842549     0.424399      1.05897  4.74884e-09  9.74518e-05  1.89331e-09  3.09243e-07  3.29574e+23  2.33211e+21
      6.72000   0.00842577     0.424413      1.05870  4.82758e-09  9.81728e-05  2.46816e-09  3.99496e-07  3.26598e+23  2.31138e+21
      6.73600   0.00841764     0.424004      1.05905  6.81278e-09  0.000137281  1.50304e-09  2.41066e-07  3.23623e+23  2.29066e+21
      6.75200   0.00841610     0.423926      1.05908  7.56968e-09  0.000151131  1.82868e-09  2.90596e-07  3.20648e+23  2.26993e+21
      6.76800   0.00842110     0.424178      1.05902  6.40691e-09  0.000126729  2.13433e-09  3.36020e-07  3.17672e+23  2.24921e+21
      6.78400   0.00842741     0.424495      1.05943  4.96976e-09  9.73816e-05  1.44589e-09  2.25503e-07  3.14697e+23  2.22848e+21
      6.80000   0.00842367     0.424307      1.05923  5.80254e-09  0.000112624  1.86243e-09  2.87721e-07  3.11721e+23  2.20776e+21
      6.81600   0.00842044     0.424145      1.05925  6.50041e-09  0.000124966  1.81120e-09  2.77136e-07  3.08746e+23  2.18703e+21
      6.83200   0.00842209     0.424228      1.05934  6.29500e-09  0.000119851  1.60015e-09  2.42483e-07  3.05770e+23  2.16631e+21
      6.84800   0.00842545     0.424396      1.05914  5.87211e-09  0.000110711  2.34531e-09  3.51944e-07  3.02795e+23  2.14558e+21
      6.86400   0.00843316     0.424783      1.05914  4.80266e-09  8.96583e-05  2.52003e-09  3.74447e-07  2.99820e+23  2.12486e+21
      6.88000   0.00842386     0.424316      1.05919  6.81938e-09  0.000126222  2.62791e-09  3.87147e-07  2.97263e+23  2.10938e+21
      6.89600   0.00841776     0.424010      1.05916  8.13936e-09  0.000149400  4.02639e-09  5.88240e-07  2.94790e+23  2.09496e+21
      6.91200   0.00841725     0.423984      1.05914  9.06860e-09  0.000165060  5.80591e-09  8.41104e-07  2.92317e+23  2.08053e+21
      6.92800   0.00841199     0.423719      1.05914  1.16791e-08  0.000210778  5.17854e-09  7.43872e-07  2.89845e+23  2.06610e+21
      6.94400   0.00841665     0.423953      1.05918  1.02784e-08  0.000183917  4.28147e-09  6.09765e-07  2.87372e+23  2.05168e+21
      6.96000   0.00842259     0.424252      1.05910  7.66010e-09  0.000135886  4.79047e-09  6.76386e-07  2.84899e+23  2.03725e+21
      6.97600   0.00841967     0.424106      1.05914  8.14769e-09  0.000143281  6.76757e-09  9.47246e-07  2.82426e+23  2.02282e+21
      6.99200   0.00841833     0.424039      1.05896  8.87755e-09  0.000154749  1.14735e-08  1.59187e-06  2.79953e+23  2.00840e+21
      7.00800   0.00841711     0.423977      1.05911  9.97779e-09  0.000172392  7.88282e-09  1.08403e-06  2.77481e+23  1.99397e+21
      7.02400   0.00841918     0.424081      1.05926  9.38455e-09  0.000160697  5.12098e-09  6.97948e-07  2.75008e+23  1.97955e+21
      7.04000   0.00842418     0.424332      1.05903  7.71147e-09  0.000130860  8.98670e-09  1.21380e-06  2.72535e+23  1.96512e+21
      7.05600   0.00842123     0.424184      1.05898  8.93172e-09  0.000150192  1.07364e-08  1.43697e-06  2.70062e+23  1.95069e+21
      7.07200   0.00841378     0.423809      1.05905  1.25500e-08  0.000209104  8.89898e-09  1.18014e-06  2.67589e+23  1.93627e+21
      7.08800   0.00841167     0.423703      1.05920  1.45969e-08  0.000240962  5.56401e-09  7.31055e-07  2.65117e+23  1.92184e+21
      7.10400   0.00841176     0.423708      1.05903  1.44951e-08  0.000237048  9.21901e-09  1.19999e-06  2.62644e+23  1.90741e+21
      7.12000   0.00841470     0.423856      1.05891  1.23865e-08  0.000200658  1.48048e-08  1.90892e-06  2.60171e+23  1.89299e+21
      7.13600   0.00841627     0.423935      1.05886  1.15425e-08  0.000185254  1.69434e-08  2.16443e-06  2.57761e+23  1.87884e+21
      7.15200   0.00842025     0.424135      1.05915  9.60591e-09  0.000152918  9.11063e-09  1.15437e-06  2.55665e+23  1.86610e+21
      7.16800   0.00842117     0.424181      1.05903  9.69417e-09  0.000153058  1.37930e-08  1.73332e-06  2.53570e+23  1.85335e+21
      7.18400   0.00841543     0.423892      1.05877  1.27672e-08  0.000199911  2.18710e-08  2.72575e-06  2.51474e+23  1.84061e+21
      7.20000   0.00841656     0.423949      1.05903  1.26575e-08  0.000196542  1.17535e-08  1.45262e-06  2.49378e+23  1.82786e+21
      7.21600   0.00841598     0.423920      1.05922  1.49878e-08  0.000230772  4.61541e-09  5.65625e-07  2.47282e+23  1.81511e+21
      7.23200   0.00841337     0.423789      1.05934  1.88071e-08  0.000287134  3.51051e-09  4.26571e-07  2.45186e+23  1.80237e+21
      7.24800   0.00841629     0.423935      1.05951  1.75936e-08  0.000266312  3.31092e-09  3.98879e-07  2.43090e+23  1.78962e+21
      7.26400   0.00842079     0.424162      1.05968  1.39345e-08  0.000209099  2.98851e-09  3.56934e-07  2.40995e+23  1.77688e+21
      7.28000   0.00842208     0.424227      1.05972  1.30410e-08  0.000193987  3.00410e-09  3.55675e-07  2.38899e+23  1.76413e+21
      7.29600   0.00841989     0.424116      1.05992  1.57389e-08  0.000232065  3.45990e-09  4.06046e-07  2.36803e+23  1.75139e+21
      7.31200   0.00842035     0.424139      1.06018  1.74678e-08  0.000255280  4.27428e-09  4.97181e-07  2.34707e+23  1.73864e+21
      7.32800   0.00842348     0.424297      1.06033  1.59038e-08  0.000230348  5.08710e-09  5.86444e-07  2.32611e+23  1.72590e+21
      7.34400   0.00842459     0.424353      1.06045  1.45588e-08  0.000208968  5.14180e-09  5.87409e-07  2.30515e+23  1.71315e+21
      7.36000   0.00842254     0.424249      1.06062  1.89985e-08  0.000270233  6.47968e-09  7.33521e-07  2.28420e+23  1.70040e+21
      7.37600   0.00842456     0.424351      1.06085  1.98865e-08  0.000280317  8.98908e-09  1.00826e-06  2.26324e+23  1.68766e+21
      7.39200   0.00842526     0.424386      1.06092  2.07076e-08  0.000289309  9.89524e-09  1.09962e-06  2.24228e+23  1.67491e+21
      7.40800   0.00842479     0.424362      1.06093  2.09798e-08  0.000290647  1.01491e-08  1.11825e-06  2.22323e+23  1.66235e+21
      7.42400   0.00842484     0.424365      1.06106  2.25556e-08  0.000310175  1.19712e-08  1.30885e-06  2.20610e+23  1.64996e+21
      7.44000   0.00842628     0.424437      1.06117  2.23256e-08  0.000304587  1.39606e-08  1.51449e-06  2.18896e+23  1.63758e+21
      7.45600   0.00842868     0.424558      1.06115  1.66142e-08  0.000224721  1.40391e-08  1.51109e-06  2.17183e+23  1.62519e+21
      7.47200   0.00842713     0.424480      1.06105  1.53338e-08  0.000205731  1.27661e-08  1.36323e-06  2.15469e+23  1.61281e+21
      7.48800   0.00842377     0.424311      1.06106  2.15713e-08  0.000287331  1.33070e-08  1.40969e-06  2.13756e+23  1.60042e+21
      7.50400   0.00842304     0.424274      1.06111  2.58213e-08  0.000341629  1.47018e-08  1.54496e-06  2.12042e+23  1.58804e+21
      7.52000   0.00842120     0.424182      1.06100  2.75547e-08  0.000361984  1.34211e-08  1.39898e-06  2.10329e+23  1.57565e+21
      7.53600   0.00841941     0.424092      1.06089  3.00066e-08  0.000391194  1.18382e-08  1.22393e-06  2.08615e+23  1.56327e+21
      7.55200   0.00841659     0.423950      1.06067  3.07783e-08  0.000397491  8.37108e-09  8.58362e-07  2.06902e+23  1.55088e+21
      7.56800   0.00842040     0.424142      1.06062  2.42892e-08  0.000310558  8.73832e-09  8.88598e-07  2.05188e+23  1.53850e+21
      7.58400   0.00842325     0.424285      1.06051  1.99567e-08  0.000252875  7.79509e-09  7.86061e-07  2.03475e+23  1.52611e+21
      7.60000   0.00842361     0.424303      1.06042  2.21469e-08  0.000278228  6.78429e-09  6.78370e-07  2.01761e+23  1.51373e+21
      7.61600   0.00842520     0.424383      1.06037  2.39015e-08  0.000297902  6.09450e-09  6.04222e-07  2.00047e+23  1.50134e+21
      7.63200   0.00842772     0.424510      1.06055  2.61395e-08  0.000323288  8.24650e-09  8.10573e-07  1.98334e+23  1.48896e+21
      7.64800   0.00843974     0.425113      1.06134  2.10159e-08  0.000257649  2.42404e-08  2.36208e-06  1.96620e+23  1.47657e+21
      7.66400   0.00845239     0.425747      1.06224  1.35776e-08  0.000164976  4.42951e-08  4.27867e-06  1.94907e+23  1.46419e+21
      7.68000   0.00844780     0.425517      1.06193  1.67275e-08  0.000202006  3.64877e-08  3.49731e-06  1.93402e+23  1.45331e+21
      7.69600   0.00844139     0.425195      1.06137  2.19535e-08  0.000263404  2.33912e-08  2.22507e-06  1.91940e+23  1.44274e+21
      7.71200   0.00843964     0.425108      1.06114  2.31462e-08  0.000275492  1.87106e-08  1.76627e-06  1.90477e+23  1.43216e+21
      7.72800   0.00843695     0.424973      1.06095  2.61668e-08  0.000309274  1.54180e-08  1.44428e-06  1.89015e+23  1.42159e+21
      7.74400   0.00843420     0.424835      1.06073  2.80358e-08  0.000328785  1.26410e-08  1.17498e-06  1.87552e+23  1.41101e+21
      7.76000   0.00843413     0.424832      1.06095  2.63868e-08  0.000306456  1.78988e-08  1.65071e-06  1.86089e+23  1.40044e+21
      7.77600   0.00843030     0.424639      1.06082  2.99899e-08  0.000345937  1.55811e-08  1.42567e-06  1.84627e+23  1.38986e+21
      7.79200   0.00843274     0.424762      1.06103  3.10816e-08  0.000356294  2.03554e-08  1.84776e-06  1.83164e+23  1.37929e+21
      7.80800   0.00843376     0.424813      1.06084  3.10560e-08  0.000353194  1.61010e-08  1.44990e-06  1.81702e+23  1.36871e+21
      7.82400   0.00843445     0.424847      1.06075  3.17086e-08  0.000358129  1.46445e-08  1.30813e-06  1.80239e+23  1.35814e+21
      7.84000   0.00843602     0.424926      1.06093  2.97928e-08  0.000333476  1.89526e-08  1.67921e-06  1.78776e+23  1.34756e+21
      7.85600   0.00843559     0.424904      1.06072  2.61169e-08  0.000289065  1.53128e-08  1.34562e-06  1.77314e+23  1.33699e+21
      7.87200   0.00843718     0.424984      1.06109  2.27581e-08  0.000249242  2.32188e-08  2.02354e-06  1.75851e+23  1.32641e+21
      7.88800   0.00843460     0.424855      1.06098  2.68389e-08  0.000291676  2.05622e-08  1.77710e-06  1.74389e+23  1.31584e+21
      7.90400   0.00843295     0.424772      1.06083  3.10602e-08  0.000335329  1.73154e-08  1.48394e-06  1.72926e+23  1.30526e+21
      7.92000   0.00843330     0.424790      1.06102  3.10646e-08  0.000332793  2.16305e-08  1.83808e-06  1.71464e+23  1.29469e+21
      7.93600   0.00843022     0.424635      1.06082  3.22023e-08  0.000341877  1.87278e-08  1.57817e-06  1.70036e+23  1.28439e+21
      7.95200   0.00842500     0.424373      1.06047  4.12107e-08  0.000435892  1.20768e-08  1.01021e-06  1.68786e+23  1.27549e+21
      7.96800   0.00842440     0.424343      1.06051  4.50947e-08  0.000474468  1.26821e-08  1.05299e-06  1.67535e+23  1.26658e+21
      7.98400   0.00842307     0.424275      1.06047  4.67572e-08  0.000488677  1.38644e-08  1.14256e-06  1.66285e+23  1.25768e+21
      8.00000   0.00841982     0.424112      1.06032  5.14754e-08  0.000534801  1.07368e-08  8.78162e-07  1.65035e+23  1.24877e+21
      8.01600   0.00842240     0.424242      1.06057  4.96594e-08  0.000511825  1.53808e-08  1.24846e-06  1.63784e+23  1.23987e+21
      8.03200   0.00842134     0.424189      1.06050  4.67782e-08  0.000477069  1.45188e-08  1.16950e-06  1.62534e+23  1.23096e+21
      8.04800   0.00841797     0.424019      1.06033  5.05706e-08  0.000512260  1.12583e-08  8.99883e-07  1.61283e+23  1.22206e+21
      8.06400   0.00841471     0.423856      1.06020  5.64770e-08  0.000569061  9.64670e-09  7.65091e-07  1.60033e+23  1.21315e+21
      8.08000   0.00841410     0.423824      1.06012  5.78138e-08  0.000578326  9.99906e-09  7.86841e-07  1.58782e+23  1.20425e+21
      8.09600   0.00840984     0.423610      1.05983  6.24560e-08  0.000621378  9.68501e-09  7.56126e-07  1.57532e+23  1.19534e+21
      8.11200   0.00840364     0.423298      1.05956  6.73625e-08  0.000665966  7.29265e-09  5.64831e-07  1.56281e+23  1.18644e+21
      8.12800   0.00840722     0.423479      1.05981  6.59146e-08  0.000645847  9.68875e-09  7.44409e-07  1.55031e+23  1.17753e+21
      8.14400   0.00840791     0.423513      1.05972  6.31967e-08  0.000612820  1.07554e-08  8.19694e-07  1.53781e+23  1.16863e+21
      8.16000   0.00840681     0.423458      1.05933  5.94420e-08  0.000569847  1.10195e-08  8.32998e-07  1.52530e+23  1.15972e+21
      8.17600   0.00840807     0.423522      1.05949  6.21547e-08  0.000591729  1.14070e-08  8.55220e-07  1.51280e+23  1.15082e+21
      8.19200   0.00840868     0.423552      1.05967  6.39242e-08  0.000603836  9.89604e-09  7.35804e-07  1.50029e+23  1.14191e+21
      8.20800   0.00840696     0.423466      1.05954  6.45600e-08  0.000605137  1.12121e-08  8.27246e-07  1.48876e+23  1.13392e+21
      8.22400   0.00840321     0.423277      1.05924  6.92673e-08  0.000645902  2.08438e-08  1.52698e-06  1.47819e+23  1.12684e+21
      8.24000   0.00840316     0.423275      1.05891  6.47471e-08  0.000597739  2.79228e-08  2.03095e-06  1.46762e+23  1.11976e+21
      8.25600   0.00840691     0.423463      1.05923  6.27964e-08  0.000574735  2.20000e-08  1.58864e-06  1.45706e+23  1.11269e+21
      8.27200   0.00840260     0.423246      1.05903  7.23917e-08  0.000660962  2.89910e-08  2.07828e-06  1.44649e+23  1.10561e+21
      8.28800   0.00839919     0.423074      1.05876  7.66876e-08  0.000696307  4.33318e-08  3.08364e-06  1.43592e+23  1.09853e+21
      8.30400   0.00840074     0.423152      1.05910  7.78125e-08  0.000701603  3.22458e-08  2.27783e-06  1.42536e+23  1.09145e+21
      8.32000   0.00840221     0.423226      1.05925  7.87024e-08  0.000704452  2.33365e-08  1.63627e-06  1.41479e+23  1.08437e+21
      8.33600   0.00840463     0.423348      1.05903  7.37546e-08  0.000653370  2.72026e-08  1.89310e-06  1.40422e+23  1.07730e+21
      8.35200   0.00840556     0.423395      1.05889  7.39735e-08  0.000650103  2.86189e-08  1.97667e-06  1.39366e+23  1.07022e+21
      8.36800   0.00840432     0.423332      1.05872  7.98234e-08  0.000697960  3.65914e-08  2.50816e-06  1.38309e+23  1.06314e+21
      8.38400   0.00840692     0.423463      1.05885  8.00955e-08  0.000694824  4.04511e-08  2.75154e-06  1.37253e+23  1.05606e+21
      8.40000   0.00840928     0.423581      1.05895  7.91912e-08  0.000681215  4.31097e-08  2.90981e-06  1.36196e+23  1.04898e+21
      8.41600   0.00841050     0.423643      1.05875  7.42827e-08  0.000632398  5.12285e-08  3.43098e-06  1.35139e+23  1.04191e+21
      8.43200   0.00841154     0.423695      1.05886  7.50529e-08  0.000633761  4.04808e-08  2.68997e-06  1.34083e+23  1.03483e+21
      8.44800   0.00841094     0.423665      1.05880  8.18050e-08  0.000687508  4.79326e-08  3.16004e-06  1.33026e+23  1.02775e+21
      8.46400   0.00841165     0.423700      1.05870  8.34188e-08  0.000695881  6.15941e-08  4.02845e-06  1.31969e+23  1.02067e+21
      8.48000   0.00841259     0.423748      1.05874  8.37733e-08  0.000693691  4.73922e-08  3.07763e-06  1.31034e+23  1.01488e+21
      8.49600   0.00841399     0.423818      1.05876  8.17307e-08  0.000670931  3.19007e-08  2.05722e-06  1.30124e+23  1.00934e+21
      8.51200   0.00841571     0.423905      1.05866  7.42467e-08  0.000602875  4.03599e-08  2.58453e-06  1.29213e+23  1.00380e+21
      8.52800   0.00841447     0.423842      1.05875  7.92702e-08  0.000640727  4.66397e-08  2.96562e-06  1.28302e+23  9.98263e+20
      8.54400   0.00841080     0.423657      1.05891  8.87384e-08  0.000714573  4.56150e-08  2.87988e-06  1.27391e+23  9.92726e+20
      8.56000   0.00840956     0.423595      1.05888  8.93642e-08  0.000714350  5.20651e-08  3.26360e-06  1.26481e+23  9.87188e+20
      8.57600   0.00841332     0.423784      1.05876  8.37891e-08  0.000663045  5.34229e-08  3.32460e-06  1.25570e+23  9.81650e+20
      8.59200   0.00841450     0.423843      1.05876  8.59655e-08  0.000675937  4.49602e-08  2.77765e-06  1.24659e+23  9.76113e+20
      8.60800   0.00841417     0.423826      1.05876  9.15840e-08  0.000716601  4.09089e-08  2.50890e-06  1.23749e+23  9.70575e+20
      8.62400   0.00841480     0.423858      1.05879  9.24300e-08  0.000718075  2.87876e-08  1.75252e-06  1.22838e+23  9.65038e+20
      8.64000   0.00841565     0.423901      1.05881  9.30433e-08  0.000717461  2.94791e-08  1.78131e-06  1.21927e+23  9.59500e+20
      8.65600   0.00841607     0.423922      1.05886  9.32962e-08  0.000713712  3.99747e-08  2.39748e-06  1.21017e+23  9.53962e+20
      8.67200   0.00841652     0.423945      1.05874  9.03134e-08  0.000684218  4.66512e-08  2.77685e-06  1.20106e+23  9.48425e+20
      8.68800   0.00841910     0.424074      1.05863  8.82681e-08  0.000662691  5.52333e-08  3.26276e-06  1.19195e+23  9.42887e+20
      8.70400   0.00841926     0.424082      1.05860  9.27257e-08  0.000692071  6.43492e-08  3.77221e-06  1.18284e+23  9.37349e+20
      8.72000   0.00841752     0.423994      1.05857  9.69578e-08  0.000719194  6.40347e-08  3.72487e-06  1.17374e+23  9.31811e+20
      8.73600   0.00841733     0.423985      1.05859  9.90284e-08  0.000729415  5.16057e-08  2.97912e-06  1.16484e+23  9.26400e+20
      8.75200   0.00841588     0.423912      1.05858  1.00172e-07  0.000732865  3.45439e-08  1.98072e-06  1.15698e+23  9.21616e+20
      8.76800   0.00841374     0.423805      1.05856  1.01185e-07  0.000735187  2.63642e-08  1.50144e-06  1.14913e+23  9.16832e+20
      8.78400   0.00841845     0.424041      1.05863  9.73826e-08  0.000701222  3.25435e-08  1.84068e-06  1.14127e+23  9.12048e+20
      8.80000   0.00842249     0.424244      1.05866  9.01971e-08  0.000642770  3.95513e-08  2.22164e-06  1.13341e+23  9.07264e+20
      8.81600   0.00841827     0.424032      1.05851  9.63122e-08  0.000683425  4.48767e-08  2.50331e-06  1.12556e+23  9.02481e+20
      8.83200   0.00841717     0.423977      1.05847  1.03611e-07  0.000732132  4.60712e-08  2.55200e-06  1.11770e+23  8.97697e+20
      8.84800   0.00841803     0.424020      1.05845  1.04898e-07  0.000736185  4.65393e-08  2.55981e-06  1.10985e+23  8.92913e+20
      8.86400   0.00841425     0.423831      1.05843  1.06102e-07  0.000739344  4.78827e-08  2.61505e-06  1.10199e+23  8.88129e+20
      8.88000   0.00841647     0.423942      1.05844  1.06572e-07  0.000737276  4.24406e-08  2.30132e-06  1.09413e+23  8.83345e+20
      8.89600   0.00842013     0.424125      1.05849  1.06570e-07  0.000731751  3.08147e-08  1.65891e-06  1.08628e+23  8.78562e+20
      8.91200   0.00841768     0.424002      1.05858  1.03440e-07  0.000703710  2.16739e-08  1.15838e-06  1.07842e+23  8.73778e+20
      8.92800   0.00841669     0.423952      1.05854  1.05163e-07  0.000710323  2.67277e-08  1.41807e-06  1.07056e+23  8.68994e+20
      8.94400   0.00841502     0.423868      1.05845  1.10576e-07  0.000742659  3.12063e-08  1.64354e-06  1.06271e+23  8.64210e+20
      8.96000   0.00841376     0.423805      1.05841  1.12188e-07  0.000748188  3.14300e-08  1.64309e-06  1.05485e+23  8.59426e+20
      8.97600   0.00841404     0.423819      1.05841  1.12168e-07  0.000742234  3.83080e-08  1.98774e-06  1.04699e+23  8.54643e+20
      8.99200   0.00841494     0.423864      1.05840  1.09974e-07  0.000721253  4.20928e-08  2.16774e-06  1.03914e+23  8.49859e+20
      9.00800   0.00841343     0.423788      1.05841  1.13044e-07  0.000736652  4.01783e-08  2.05467e-06  1.03187e+23  8.45221e+20
      9.02400   0.00841379     0.423806      1.05842  1.13044e-07  0.000731505  4.00383e-08  2.03427e-06  1.02520e+23  8.40728e+20
      9.04000   0.00841483     0.423859      1.05848  1.13736e-07  0.000731086  3.36388e-08  1.69799e-06  1.01852e+23  8.36235e+20
      9.05600   0.00841369     0.423801      1.05844  1.17795e-07  0.000753162  2.36285e-08  1.18488e-06  1.01184e+23  8.31743e+20
      9.07200   0.00841516     0.423875      1.05839  1.16362e-07  0.000738385  2.69183e-08  1.34095e-06  1.00517e+23  8.27250e+20
      9.08800   0.00841776     0.424006      1.05837  1.14670e-07  0.000722013  4.17873e-08  2.06782e-06  9.98491e+22  8.22757e+20
      9.10400   0.00841606     0.423921      1.05838  1.18924e-07  0.000744894  4.27939e-08  2.10348e-06  9.91814e+22  8.18265e+20
      9.12000   0.00841404     0.423820      1.05838  1.21892e-07  0.000758982  3.28168e-08  1.60221e-06  9.85138e+22  8.13772e+20
      9.13600   0.00841797     0.424017      1.05837  1.22227e-07  0.000755867  3.04246e-08  1.47535e-06  9.78462e+22  8.09280e+20
      9.15200   0.00841768     0.424002      1.05837  1.22118e-07  0.000749614  3.33372e-08  1.60555e-06  9.71786e+22  8.04787e+20
      9.16800   0.00841899     0.424068      1.05837  1.21210e-07  0.000738322  3.37699e-08  1.61522e-06  9.65110e+22  8.00294e+20
      9.18400   0.00842356     0.424297      1.05840  1.23006e-07  0.000744598  3.02815e-08  1.43835e-06  9.58433e+22  7.95802e+20
      9.20000   0.00842474     0.424357      1.05838  1.24089e-07  0.000746091  2.64337e-08  1.24684e-06  9.51757e+22  7.91309e+20
      9.21600   0.00842020     0.424129      1.05835  1.25435e-07  0.000748713  2.04500e-08  9.57828e-07  9.45081e+22  7.86817e+20
      9.23200   0.00842249     0.424243      1.05834  1.25702e-07  0.000744884  2.60384e-08  1.21096e-06  9.38405e+22  7.82324e+20
      9.24800   0.00842674     0.424457      1.05835  1.25298e-07  0.000737040  3.72453e-08  1.71983e-06  9.31728e+22  7.77831e+20
      9.26400   0.00842242     0.424240      1.05837  1.27505e-07  0.000744671  4.14890e-08  1.90206e-06  9.25052e+22  7.73339e+20
      9.28000   0.00842043     0.424140      1.05836  1.28899e-07  0.000747898  3.75187e-08  1.70889e-06  9.19053e+22  7.69080e+20
      9.29600   0.00842432     0.424335      1.05836  1.26598e-07  0.000729250  2.69587e-08  1.22007e-06  9.13190e+22  7.64869e+20
      9.31200   0.00842604     0.424422      1.05836  1.26285e-07  0.000722528  2.54128e-08  1.14273e-06  9.07327e+22  7.60657e+20
      9.32800   0.00842549     0.424394      1.05836  1.30159e-07  0.000740588  2.97939e-08  1.33107e-06  9.01464e+22  7.56446e+20
      9.34400   0.00843760     0.425003      1.05836  1.28484e-07  0.000726432  2.97939e-08  1.32241e-06  8.95601e+22  7.52235e+20
      9.36000   0.00845277     0.425765      1.05835  1.21920e-07  0.000684424  2.73621e-08  1.20653e-06  8.89738e+22  7.48023e+20
      9.37600   0.00846079     0.426168      1.05836  1.13036e-07  0.000629546  2.21633e-08  9.70846e-07  8.83874e+22  7.43812e+20
      9.39200   0.00846945     0.426604      1.05836  1.01469e-07  0.000561041  2.44500e-08  1.06391e-06  8.78011e+22  7.39600e+20
