   Wave [mic]    t_ote(norm)    nc_abs    sys_t(norm)
      3.71200     0.999132      0.99589247      0.99502759
      3.71250     0.999130      0.99591339      0.99504731
      3.71300     0.999130      0.99593431      0.99506809
      3.71350     0.999133      0.99595523      0.99509131
      3.71400     0.999131      0.99597609      0.99511073
      3.71450     0.999132      0.99599701      0.99513217
      3.71500     0.999132      0.99601793      0.99515307
      3.71550     0.999133      0.99603885      0.99517510
      3.71600     0.999132      0.99605978      0.99519529
      3.71650     0.999133      0.99608070      0.99521720
      3.71700     0.999131      0.99610162      0.99523627
      3.71750     0.999132      0.99612254      0.99525788
      3.71800     0.999132      0.99614346      0.99527861
      3.71850     0.999133      0.99616438      0.99530022
      3.71900     0.999133      0.99618530      0.99532113
      3.71950     0.999132      0.99620622      0.99534191
      3.72000     0.999134      0.99622715      0.99536394
      3.72050     0.999134      0.99624807      0.99538502
      3.72100     0.999134      0.99626899      0.99540575
      3.72150     0.999135      0.99628991      0.99542796
      3.72200     0.999134      0.99631083      0.99544779
      3.72250     0.999133      0.99633175      0.99546816
      3.72300     0.999134      0.99635267      0.99548972
      3.72350     0.999134      0.99637359      0.99551044
      3.72400     0.999135      0.99639452      0.99553277
      3.72450     0.999135      0.99641544      0.99555391
      3.72500     0.999136      0.99643636      0.99557505
      3.72550     0.999135      0.99645728      0.99559584
      3.72600     0.999135      0.99647820      0.99561585
      3.72650     0.999135      0.99649912      0.99563699
      3.72700     0.999136      0.99652004      0.99565872
      3.72750     0.999136      0.99654102      0.99567992
      3.72800     0.999137      0.99656194      0.99570207
      3.72850     0.999137      0.99658287      0.99572250
      3.72900     0.999137      0.99660379      0.99574352
      3.72950     0.999137      0.99662471      0.99576466
      3.73000     0.999137      0.99664563      0.99578557
      3.73050     0.999138      0.99667352      0.99581433
      3.73100     0.999137      0.99670142      0.99584167
      3.73150     0.999138      0.99672937      0.99587019
      3.73200     0.999139      0.99675727      0.99589872
      3.73250     0.999138      0.99678516      0.99592641
      3.73300     0.999138      0.99681312      0.99595416
      3.73350     0.999138      0.99684101      0.99598144
      3.73400     0.999139      0.99686891      0.99601062
      3.73450     0.999139      0.99689680      0.99603884
      3.73500     0.999139      0.99692476      0.99606677
      3.73550     0.999141      0.99695265      0.99609595
      3.73600     0.999140      0.99698055      0.99612317
      3.73650     0.999140      0.99700850      0.99615122
      3.73700     0.999141      0.99703640      0.99617956
      3.73750     0.999142      0.99706429      0.99620880
      3.73800     0.999140      0.99709225      0.99623459
      3.73850     0.999142      0.99712014      0.99626472
      3.73900     0.999140      0.99714804      0.99629081
      3.73950     0.999141      0.99717599      0.99631940
      3.74000     0.999142      0.99720395      0.99634816
      3.74050     0.999142      0.99720395      0.99634834
      3.74100     0.999142      0.99720395      0.99634857
      3.74150     0.999141      0.99720395      0.99634762
      3.74200     0.999142      0.99720395      0.99634798
      3.74250     0.999142      0.99720395      0.99634857
      3.74300     0.999143      0.99720395      0.99634929
      3.74350     0.999143      0.99720395      0.99634982
      3.74400     0.999144      0.99720395      0.99635000
      3.74450     0.999143      0.99720395      0.99634917
      3.74500     0.999144      0.99720395      0.99635071
      3.74550     0.999145      0.99720395      0.99635107
      3.74600     0.999144      0.99720395      0.99635048
      3.74650     0.999145      0.99720395      0.99635131
      3.74700     0.999145      0.99720395      0.99635131
      3.74750     0.999146      0.99720395      0.99635232
      3.74800     0.999145      0.99720395      0.99635149
      3.74850     0.999146      0.99720395      0.99635256
      3.74900     0.999146      0.99720395      0.99635208
      3.74950     0.999146      0.99720395      0.99635184
      3.75000     0.999147      0.99720395      0.99635345
      3.75050     0.999147      0.99720395      0.99635351
      3.75100     0.999147      0.99720395      0.99635375
      3.75150     0.999148      0.99720395      0.99635386
      3.75200     0.999148      0.99720395      0.99635434
      3.75250     0.999147      0.99720395      0.99635303
      3.75300     0.999148      0.99720395      0.99635464
      3.75350     0.999149      0.99720395      0.99635493
      3.75400     0.999149      0.99720395      0.99635505
      3.75450     0.999149      0.99720395      0.99635517
      3.75500     0.999150      0.99720395      0.99635583
      3.75550     0.999150      0.99720395      0.99635606
      3.75600     0.999151      0.99720395      0.99635701
      3.75650     0.999151      0.99720395      0.99635731
      3.75700     0.999151      0.99720395      0.99635684
      3.75750     0.999150      0.99720395      0.99635618
      3.75800     0.999151      0.99720395      0.99635749
      3.75850     0.999152      0.99720395      0.99635785
      3.75900     0.999152      0.99720395      0.99635826
      3.75950     0.999152      0.99720395      0.99635802
      3.76000     0.999152      0.99720395      0.99635844
      3.76050     0.999153      0.99720395      0.99635904
      3.76100     0.999153      0.99720395      0.99635939
      3.76150     0.999154      0.99720395      0.99636022
      3.76200     0.999153      0.99720395      0.99635975
      3.76250     0.999154      0.99720395      0.99636058
      3.76300     0.999155      0.99720395      0.99636082
      3.76350     0.999155      0.99720395      0.99636129
      3.76400     0.999155      0.99720395      0.99636112
      3.76450     0.999155      0.99720395      0.99636088
      3.76500     0.999155      0.99720395      0.99636088
      3.76550     0.999156      0.99720395      0.99636236
      3.76600     0.999155      0.99720395      0.99636165
      3.76650     0.999156      0.99720395      0.99636272
      3.76700     0.999157      0.99720395      0.99636296
      3.76750     0.999157      0.99720395      0.99636331
      3.76800     0.999157      0.99720395      0.99636296
      3.76850     0.999157      0.99720395      0.99636320
      3.76900     0.999158      0.99720395      0.99636450
      3.76950     0.999158      0.99720395      0.99636397
      3.77000     0.999158      0.99720395      0.99636462
      3.77050     0.999160      0.99720395      0.99636587
      3.77100     0.999158      0.99720395      0.99636391
      3.77150     0.999159      0.99720395      0.99636522
      3.77200     0.999160      0.99720395      0.99636641
      3.77250     0.999159      0.99720395      0.99636575
      3.77300     0.999159      0.99720395      0.99636551
      3.77350     0.999161      0.99720395      0.99636753
      3.77400     0.999162      0.99720395      0.99636807
      3.77450     0.999161      0.99720395      0.99636682
      3.77500     0.999162      0.99720395      0.99636866
      3.77550     0.999162      0.99720395      0.99636819
      3.77600     0.999163      0.99720395      0.99636944
      3.77650     0.999163      0.99720395      0.99636932
      3.77700     0.999163      0.99720395      0.99636938
      3.77750     0.999163      0.99720395      0.99636962
      3.77800     0.999163      0.99720395      0.99636956
      3.77850     0.999164      0.99720395      0.99637068
      3.77900     0.999164      0.99720395      0.99637068
      3.77950     0.999164      0.99720395      0.99637057
      3.78000     0.999165      0.99720395      0.99637128
      3.78050     0.999166      0.99722487      0.99639349
      3.78100     0.999165      0.99724579      0.99641309
      3.78150     0.999165      0.99726671      0.99643375
      3.78200     0.999166      0.99728769      0.99645591
      3.78250     0.999168      0.99730861      0.99647865
      3.78300     0.999167      0.99732959      0.99649884
      3.78350     0.999167      0.99735051      0.99651981
      3.78400     0.999168      0.99737144      0.99654113
      3.78450     0.999167      0.99739242      0.99656197
      3.78500     0.999168      0.99741334      0.99658347
      3.78550     0.999169      0.99743432      0.99660526
      3.78600     0.999168      0.99745524      0.99662581
      3.78650     0.999169      0.99747622      0.99664779
      3.78700     0.999171      0.99749714      0.99667000
      3.78750     0.999170      0.99751806      0.99668983
      3.78800     0.999170      0.99753904      0.99671121
      3.78850     0.999170      0.99755996      0.99673217
      3.78900     0.999171      0.99758095      0.99675433
      3.78950     0.999173      0.99760187      0.99677701
      3.79000     0.999172      0.99762285      0.99679709
      3.79050     0.999172      0.99760187      0.99677606
      3.79100     0.999172      0.99758095      0.99675516
      3.79150     0.999174      0.99755996      0.99673556
      3.79200     0.999173      0.99753904      0.99671424
      3.79250     0.999173      0.99751806      0.99669352
      3.79300     0.999174      0.99749714      0.99667356
      3.79350     0.999174      0.99747622      0.99665278
      3.79400     0.999174      0.99745524      0.99663164
      3.79450     0.999175      0.99743432      0.99661145
      3.79500     0.999176      0.99741334      0.99659108
      3.79550     0.999176      0.99739242      0.99657077
      3.79600     0.999176      0.99737144      0.99654933
      3.79650     0.999177      0.99735051      0.99652920
      3.79700     0.999178      0.99732959      0.99650948
      3.79750     0.999175      0.99730861      0.99648620
      3.79800     0.999178      0.99728769      0.99646815
      3.79850     0.999178      0.99726671      0.99644742
      3.79900     0.999178      0.99724579      0.99642640
      3.79950     0.999179      0.99722487      0.99640585
      3.80000     0.999180      0.99720395      0.99638620
      3.80050     0.999178      0.99723184      0.99641229
      3.80100     0.999179      0.99725980      0.99644129
      3.80150     0.999180      0.99728769      0.99647023
      3.80200     0.999180      0.99731559      0.99649810
      3.80250     0.999180      0.99734354      0.99652574
      3.80300     0.999182      0.99737144      0.99655551
      3.80350     0.999181      0.99739939      0.99658243
      3.80400     0.999183      0.99742728      0.99661191
      3.80450     0.999182      0.99745524      0.99663931
      3.80500     0.999182      0.99748319      0.99666688
      3.80550     0.999184      0.99751109      0.99669707
      3.80600     0.999183      0.99753904      0.99672423
      3.80650     0.999183      0.99756694      0.99675210
      3.80700     0.999184      0.99759489      0.99678063
      3.80750     0.999184      0.99762285      0.99680904
      3.80800     0.999184      0.99765074      0.99683649
      3.80850     0.999184      0.99767870      0.99686508
      3.80900     0.999185      0.99770665      0.99689378
      3.80950     0.999185      0.99773455      0.99692166
      3.81000     0.999186      0.99776250      0.99695054
      3.81050     0.999187      0.99776250      0.99695096
      3.81100     0.999185      0.99776250      0.99694953
      3.81150     0.999186      0.99776250      0.99695042
      3.81200     0.999187      0.99776250      0.99695096
      3.81250     0.999188      0.99776250      0.99695203
      3.81300     0.999188      0.99776250      0.99695268
      3.81350     0.999189      0.99776250      0.99695298
      3.81400     0.999189      0.99776250      0.99695334
      3.81450     0.999188      0.99776250      0.99695280
      3.81500     0.999190      0.99776250      0.99695393
      3.81550     0.999189      0.99776250      0.99695316
      3.81600     0.999190      0.99776250      0.99695393
      3.81650     0.999191      0.99776250      0.99695500
      3.81700     0.999191      0.99776250      0.99695506
      3.81750     0.999191      0.99776250      0.99695577
      3.81800     0.999192      0.99776250      0.99695601
      3.81850     0.999191      0.99776250      0.99695536
      3.81900     0.999192      0.99776250      0.99695595
      3.81950     0.999192      0.99776250      0.99695631
      3.82000     0.999192      0.99776250      0.99695661
      3.82050     0.999193      0.99776250      0.99695702
      3.82100     0.999193      0.99776250      0.99695768
      3.82150     0.999193      0.99776250      0.99695756
      3.82200     0.999194      0.99776250      0.99695809
      3.82250     0.999194      0.99776250      0.99695833
      3.82300     0.999195      0.99776250      0.99695922
      3.82350     0.999195      0.99776250      0.99695893
      3.82400     0.999196      0.99776250      0.99695982
      3.82450     0.999197      0.99776250      0.99696136
      3.82500     0.999197      0.99776250      0.99696113
      3.82550     0.999196      0.99776250      0.99696023
      3.82600     0.999197      0.99776250      0.99696089
      3.82650     0.999197      0.99776250      0.99696113
      3.82700     0.999197      0.99776250      0.99696107
      3.82750     0.999197      0.99776250      0.99696178
      3.82800     0.999197      0.99776250      0.99696166
      3.82850     0.999197      0.99776250      0.99696154
      3.82900     0.999198      0.99776250      0.99696279
      3.82950     0.999199      0.99776250      0.99696350
      3.83000     0.999200      0.99776250      0.99696398
      3.83050     0.999199      0.99776250      0.99696368
      3.83100     0.999199      0.99776250      0.99696350
      3.83150     0.999199      0.99776250      0.99696368
      3.83200     0.999200      0.99776250      0.99696428
      3.83250     0.999201      0.99776250      0.99696511
      3.83300     0.999200      0.99776250      0.99696446
      3.83350     0.999201      0.99776250      0.99696553
      3.83400     0.999201      0.99776250      0.99696517
      3.83450     0.999202      0.99776250      0.99696618
      3.83500     0.999202      0.99776250      0.99696582
      3.83550     0.999202      0.99776250      0.99696582
      3.83600     0.999203      0.99776250      0.99696695
      3.83650     0.999204      0.99776250      0.99696814
      3.83700     0.999203      0.99776250      0.99696773
      3.83750     0.999203      0.99776250      0.99696773
      3.83800     0.999203      0.99776250      0.99696767
      3.83850     0.999203      0.99776250      0.99696767
      3.83900     0.999205      0.99776250      0.99696963
      3.83950     0.999204      0.99776250      0.99696862
      3.84000     0.999205      0.99776250      0.99696921
      3.84050     0.999206      0.99776250      0.99697040
      3.84100     0.999206      0.99776250      0.99697028
      3.84150     0.999207      0.99776250      0.99697088
      3.84200     0.999206      0.99776250      0.99697046
      3.84250     0.999207      0.99776250      0.99697147
      3.84300     0.999207      0.99776250      0.99697094
      3.84350     0.999208      0.99776250      0.99697189
      3.84400     0.999208      0.99776250      0.99697243
      3.84450     0.999208      0.99776250      0.99697243
      3.84500     0.999207      0.99776250      0.99697118
      3.84550     0.999207      0.99776250      0.99697159
      3.84600     0.999209      0.99776250      0.99697338
      3.84650     0.999209      0.99776250      0.99697350
      3.84700     0.999210      0.99776250      0.99697421
      3.84750     0.999209      0.99776250      0.99697373
      3.84800     0.999211      0.99776250      0.99697492
      3.84850     0.999210      0.99776250      0.99697433
      3.84900     0.999210      0.99776250      0.99697439
      3.84950     0.999211      0.99776250      0.99697498
      3.85000     0.999211      0.99776250      0.99697492
      3.85050     0.999211      0.99776250      0.99697516
      3.85100     0.999211      0.99776250      0.99697534
      3.85150     0.999212      0.99776250      0.99697665
      3.85200     0.999211      0.99776250      0.99697534
      3.85250     0.999211      0.99776250      0.99697504
      3.85300     0.999212      0.99776250      0.99697629
      3.85350     0.999213      0.99776250      0.99697724
      3.85400     0.999213      0.99776250      0.99697712
      3.85450     0.999213      0.99776250      0.99697760
      3.85500     0.999213      0.99776250      0.99697712
      3.85550     0.999213      0.99776250      0.99697760
      3.85600     0.999214      0.99776250      0.99697849
      3.85650     0.999215      0.99776250      0.99697926
      3.85700     0.999214      0.99776250      0.99697819
      3.85750     0.999214      0.99776250      0.99697867
      3.85800     0.999216      0.99776250      0.99697980
      3.85850     0.999215      0.99776250      0.99697897
      3.85900     0.999215      0.99776250      0.99697938
      3.85950     0.999216      0.99776250      0.99698010
      3.86000     0.999216      0.99776250      0.99698039
      3.86050     0.999217      0.99776250      0.99698087
      3.86100     0.999216      0.99776250      0.99698028
      3.86150     0.999216      0.99776250      0.99698051
      3.86200     0.999217      0.99776250      0.99698111
      3.86250     0.999216      0.99776250      0.99698075
      3.86300     0.999218      0.99776250      0.99698206
      3.86350     0.999218      0.99776250      0.99698188
      3.86400     0.999217      0.99776250      0.99698141
      3.86450     0.999218      0.99776250      0.99698254
      3.86500     0.999219      0.99776250      0.99698295
      3.86550     0.999219      0.99776250      0.99698331
      3.86600     0.999218      0.99776250      0.99698200
      3.86650     0.999219      0.99776250      0.99698372
      3.86700     0.999218      0.99776250      0.99698230
      3.86750     0.999219      0.99776250      0.99698283
      3.86800     0.999219      0.99776250      0.99698325
      3.86850     0.999220      0.99776250      0.99698402
      3.86900     0.999220      0.99776250      0.99698402
      3.86950     0.999219      0.99776250      0.99698361
      3.87000     0.999220      0.99776250      0.99698414
      3.87050     0.999220      0.99776250      0.99698444
      3.87100     0.999221      0.99776250      0.99698533
      3.87150     0.999220      0.99776250      0.99698390
      3.87200     0.999220      0.99776250      0.99698408
      3.87250     0.999221      0.99776250      0.99698539
      3.87300     0.999222      0.99776250      0.99698575
      3.87350     0.999221      0.99776250      0.99698527
      3.87400     0.999222      0.99776250      0.99698610
      3.87450     0.999221      0.99776250      0.99698539
      3.87500     0.999222      0.99776250      0.99698604
      3.87550     0.999222      0.99776250      0.99698640
      3.87600     0.999222      0.99776250      0.99698593
      3.87650     0.999222      0.99776250      0.99698670
      3.87700     0.999223      0.99776250      0.99698723
      3.87750     0.999222      0.99776250      0.99698646
      3.87800     0.999223      0.99776250      0.99698688
      3.87850     0.999223      0.99776250      0.99698694
      3.87900     0.999224      0.99776250      0.99698783
      3.87950     0.999224      0.99776250      0.99698801
      3.88000     0.999224      0.99776250      0.99698783
      3.88050     0.999223      0.99776250      0.99698771
      3.88100     0.999224      0.99776250      0.99698824
      3.88150     0.999224      0.99776250      0.99698807
      3.88200     0.999224      0.99776250      0.99698777
      3.88250     0.999224      0.99776250      0.99698860
      3.88300     0.999224      0.99776250      0.99698848
      3.88350     0.999226      0.99776250      0.99698997
      3.88400     0.999227      0.99776250      0.99699074
      3.88450     0.999225      0.99776250      0.99698914
      3.88500     0.999226      0.99776250      0.99698985
      3.88550     0.999226      0.99776250      0.99699009
      3.88600     0.999226      0.99776250      0.99699009
      3.88650     0.999227      0.99776250      0.99699074
      3.88700     0.999226      0.99776250      0.99698991
      3.88750     0.999226      0.99776250      0.99698997
      3.88800     0.999226      0.99776250      0.99699021
      3.88850     0.999227      0.99776250      0.99699086
      3.88900     0.999227      0.99776250      0.99699110
      3.88950     0.999226      0.99776250      0.99698985
      3.89000     0.999226      0.99776250      0.99699068
      3.89050     0.999227      0.99776250      0.99699146
      3.89100     0.999227      0.99776250      0.99699128
      3.89150     0.999227      0.99776250      0.99699128
      3.89200     0.999227      0.99776250      0.99699110
      3.89250     0.999227      0.99776250      0.99699092
      3.89300     0.999227      0.99776250      0.99699146
      3.89350     0.999228      0.99776250      0.99699199
      3.89400     0.999228      0.99776250      0.99699241
      3.89450     0.999228      0.99776250      0.99699199
      3.89500     0.999229      0.99776250      0.99699318
      3.89550     0.999228      0.99776250      0.99699187
      3.89600     0.999229      0.99776250      0.99699324
      3.89650     0.999228      0.99776250      0.99699193
      3.89700     0.999229      0.99776250      0.99699294
      3.89750     0.999229      0.99776250      0.99699294
      3.89800     0.999228      0.99776250      0.99699270
      3.89850     0.999228      0.99776250      0.99699253
      3.89900     0.999229      0.99776250      0.99699294
      3.89950     0.999230      0.99776250      0.99699419
      3.90000     0.999230      0.99776250      0.99699407
      3.90050     0.999230      0.99774158      0.99697293
      3.90100     0.999229      0.99772060      0.99695155
      3.90150     0.999229      0.99769968      0.99693064
      3.90200     0.999230      0.99767870      0.99691087
      3.90250     0.999229      0.99765772      0.99688806
      3.90300     0.999230      0.99763680      0.99686882
      3.90350     0.999230      0.99761587      0.99684756
      3.90400     0.999230      0.99759489      0.99682701
      3.90450     0.999230      0.99757397      0.99680610
      3.90500     0.999232      0.99755299      0.99678645
      3.90550     0.999231      0.99753207      0.99676507
      3.90600     0.999231      0.99751109      0.99674404
      3.90650     0.999231      0.99749017      0.99672344
      3.90700     0.999231      0.99746919      0.99670241
      3.90750     0.999231      0.99744827      0.99668168
      3.90800     0.999231      0.99742734      0.99666072
      3.90850     0.999231      0.99740636      0.99663981
      3.90900     0.999232      0.99738544      0.99661968
      3.90950     0.999231      0.99736446      0.99659759
      3.91000     0.999232      0.99734354      0.99657722
      3.91050     0.999232      0.99734354      0.99657793
      3.91100     0.999233      0.99734354      0.99657894
      3.91150     0.999232      0.99734354      0.99657716
      3.91200     0.999232      0.99734354      0.99657722
      3.91250     0.999232      0.99734354      0.99657805
      3.91300     0.999233      0.99734354      0.99657864
      3.91350     0.999233      0.99734354      0.99657841
      3.91400     0.999231      0.99734354      0.99657698
      3.91450     0.999234      0.99734354      0.99657942
      3.91500     0.999233      0.99734354      0.99657906
      3.91550     0.999233      0.99734354      0.99657882
      3.91600     0.999232      0.99734354      0.99657781
      3.91650     0.999234      0.99734354      0.99657966
      3.91700     0.999233      0.99734354      0.99657882
      3.91750     0.999233      0.99734354      0.99657876
      3.91800     0.999232      0.99734354      0.99657722
      3.91850     0.999233      0.99734354      0.99657894
      3.91900     0.999233      0.99734354      0.99657853
      3.91950     0.999233      0.99734354      0.99657859
      3.92000     0.999234      0.99734354      0.99657954
      3.92050     0.999234      0.99734354      0.99657924
      3.92100     0.999235      0.99734354      0.99658025
      3.92150     0.999234      0.99734354      0.99657977
      3.92200     0.999235      0.99734354      0.99658025
      3.92250     0.999233      0.99734354      0.99657900
      3.92300     0.999234      0.99734354      0.99657966
      3.92350     0.999235      0.99734354      0.99658043
      3.92400     0.999234      0.99734354      0.99657995
      3.92450     0.999235      0.99734354      0.99658025
      3.92500     0.999235      0.99734354      0.99658037
      3.92550     0.999234      0.99734354      0.99657942
      3.92600     0.999236      0.99734354      0.99658114
      3.92650     0.999236      0.99734354      0.99658120
      3.92700     0.999236      0.99734354      0.99658168
      3.92750     0.999235      0.99734354      0.99658090
      3.92800     0.999235      0.99734354      0.99658073
      3.92850     0.999236      0.99734354      0.99658197
      3.92900     0.999236      0.99734354      0.99658114
      3.92950     0.999236      0.99734354      0.99658138
      3.93000     0.999236      0.99734354      0.99658126
      3.93050     0.999237      0.99734354      0.99658245
      3.93100     0.999236      0.99734354      0.99658174
      3.93150     0.999237      0.99734354      0.99658269
      3.93200     0.999237      0.99734354      0.99658245
      3.93250     0.999237      0.99734354      0.99658257
      3.93300     0.999237      0.99734354      0.99658245
      3.93350     0.999237      0.99734354      0.99658251
      3.93400     0.999236      0.99734354      0.99658185
      3.93450     0.999238      0.99734354      0.99658364
      3.93500     0.999238      0.99734354      0.99658364
      3.93550     0.999237      0.99734354      0.99658257
      3.93600     0.999238      0.99734354      0.99658358
      3.93650     0.999238      0.99734354      0.99658370
      3.93700     0.999239      0.99734354      0.99658411
      3.93750     0.999237      0.99734354      0.99658298
      3.93800     0.999239      0.99734354      0.99658411
      3.93850     0.999239      0.99734354      0.99658435
      3.93900     0.999239      0.99734354      0.99658411
      3.93950     0.999238      0.99734354      0.99658394
      3.94000     0.999238      0.99734354      0.99658352
      3.94050     0.999239      0.99736446      0.99660532
      3.94100     0.999239      0.99738544      0.99662634
      3.94150     0.999239      0.99740636      0.99664725
      3.94200     0.999239      0.99742728      0.99666827
      3.94250     0.999238      0.99744827      0.99668799
      3.94300     0.999239      0.99746919      0.99670978
      3.94350     0.999238      0.99749017      0.99673021
      3.94400     0.999238      0.99751109      0.99675136
      3.94450     0.999239      0.99753207      0.99677292
      3.94500     0.999238      0.99755299      0.99679311
      3.94550     0.999239      0.99757391      0.99681485
      3.94600     0.999240      0.99759489      0.99683652
      3.94650     0.999240      0.99761581      0.99685737
      3.94700     0.999239      0.99763680      0.99687756
      3.94750     0.999240      0.99765772      0.99689900
      3.94800     0.999240      0.99767870      0.99692092
      3.94850     0.999239      0.99769968      0.99694034
      3.94900     0.999239      0.99772060      0.99696178
      3.94950     0.999239      0.99774158      0.99698233
      3.95000     0.999241      0.99776250      0.99700496
      3.95050     0.999241      0.99776250      0.99700496
      3.95100     0.999240      0.99776250      0.99700412
      3.95150     0.999240      0.99776250      0.99700418
      3.95200     0.999241      0.99776250      0.99700496
      3.95250     0.999241      0.99776250      0.99700502
      3.95300     0.999241      0.99776250      0.99700561
      3.95350     0.999241      0.99776250      0.99700472
      3.95400     0.999242      0.99776250      0.99700603
      3.95450     0.999242      0.99776250      0.99700597
      3.95500     0.999241      0.99776250      0.99700490
      3.95550     0.999240      0.99776250      0.99700460
      3.95600     0.999241      0.99776250      0.99700531
      3.95650     0.999242      0.99776250      0.99700573
      3.95700     0.999240      0.99776250      0.99700466
      3.95750     0.999240      0.99776250      0.99700424
      3.95800     0.999241      0.99776250      0.99700525
      3.95850     0.999242      0.99776250      0.99700620
      3.95900     0.999242      0.99776250      0.99700632
      3.95950     0.999242      0.99776250      0.99700585
      3.96000     0.999242      0.99776250      0.99700603
      3.96050     0.999243      0.99776250      0.99700704
      3.96100     0.999243      0.99776250      0.99700674
      3.96150     0.999243      0.99776250      0.99700716
      3.96200     0.999242      0.99776250      0.99700662
      3.96250     0.999243      0.99776250      0.99700728
      3.96300     0.999243      0.99776250      0.99700698
      3.96350     0.999242      0.99776250      0.99700650
      3.96400     0.999243      0.99776250      0.99700686
      3.96450     0.999244      0.99776250      0.99700829
      3.96500     0.999243      0.99776250      0.99700763
      3.96550     0.999244      0.99776250      0.99700805
      3.96600     0.999243      0.99776250      0.99700733
      3.96650     0.999244      0.99776250      0.99700835
      3.96700     0.999244      0.99776250      0.99700846
      3.96750     0.999243      0.99776250      0.99700769
      3.96800     0.999242      0.99776250      0.99700638
      3.96850     0.999244      0.99776250      0.99700781
      3.96900     0.999243      0.99776250      0.99700757
      3.96950     0.999244      0.99776250      0.99700841
      3.97000     0.999244      0.99776250      0.99700829
      3.97050     0.999244      0.99776250      0.99700787
      3.97100     0.999245      0.99776250      0.99700882
      3.97150     0.999246      0.99776250      0.99700971
      3.97200     0.999244      0.99776250      0.99700858
      3.97250     0.999245      0.99776250      0.99700942
      3.97300     0.999245      0.99776250      0.99700894
      3.97350     0.999244      0.99776250      0.99700841
      3.97400     0.999245      0.99776250      0.99700900
      3.97450     0.999247      0.99776250      0.99701072
      3.97500     0.999246      0.99776250      0.99700989
      3.97550     0.999246      0.99776250      0.99700971
      3.97600     0.999245      0.99776250      0.99700936
      3.97650     0.999245      0.99776250      0.99700948
      3.97700     0.999247      0.99776250      0.99701108
      3.97750     0.999246      0.99776250      0.99701043
      3.97800     0.999246      0.99776250      0.99701043
      3.97850     0.999247      0.99776250      0.99701102
      3.97900     0.999246      0.99776250      0.99701037
      3.97950     0.999246      0.99776250      0.99701049
      3.98000     0.999248      0.99776250      0.99701251
      3.98050     0.999246      0.99776250      0.99701025
      3.98100     0.999248      0.99776250      0.99701233
      3.98150     0.999247      0.99776250      0.99701144
      3.98200     0.999248      0.99776250      0.99701185
      3.98250     0.999247      0.99776250      0.99701162
      3.98300     0.999247      0.99776250      0.99701138
      3.98350     0.999248      0.99776250      0.99701263
      3.98400     0.999247      0.99776250      0.99701132
      3.98450     0.999247      0.99776250      0.99701144
      3.98500     0.999248      0.99776250      0.99701191
      3.98550     0.999248      0.99776250      0.99701203
      3.98600     0.999248      0.99776250      0.99701203
      3.98650     0.999248      0.99776250      0.99701191
      3.98700     0.999248      0.99776250      0.99701221
      3.98750     0.999249      0.99776250      0.99701287
      3.98800     0.999248      0.99776250      0.99701233
      3.98850     0.999249      0.99776250      0.99701287
      3.98900     0.999249      0.99776250      0.99701328
      3.98950     0.999248      0.99776250      0.99701209
      3.99000     0.999249      0.99776250      0.99701364
      3.99050     0.999249      0.99776250      0.99701298
      3.99100     0.999249      0.99776250      0.99701352
      3.99150     0.999249      0.99776250      0.99701322
      3.99200     0.999250      0.99776250      0.99701370
      3.99250     0.999250      0.99776250      0.99701382
      3.99300     0.999250      0.99776250      0.99701465
      3.99350     0.999250      0.99776250      0.99701411
      3.99400     0.999250      0.99776250      0.99701411
      3.99450     0.999251      0.99776250      0.99701471
      3.99500     0.999250      0.99776250      0.99701394
      3.99550     0.999250      0.99776250      0.99701441
      3.99600     0.999251      0.99776250      0.99701489
      3.99650     0.999251      0.99776250      0.99701507
      3.99700     0.999252      0.99776250      0.99701602
      3.99750     0.999251      0.99776250      0.99701489
      3.99800     0.999251      0.99776250      0.99701536
      3.99850     0.999251      0.99776250      0.99701501
      3.99900     0.999253      0.99776250      0.99701703
      3.99950     0.999253      0.99776250      0.99701673
      4.00000     0.999251      0.99776250      0.99701566
      4.00050     0.999252      0.99778342      0.99703669
      4.00100     0.999253      0.99780440      0.99705908
      4.00150     0.999252      0.99782538      0.99707903
      4.00200     0.999252      0.99784631      0.99710035
      4.00250     0.999252      0.99786729      0.99712096
      4.00300     0.999253      0.99788827      0.99714294
      4.00350     0.999252      0.99790919      0.99716260
      4.00400     0.999253      0.99793011      0.99718463
      4.00450     0.999254      0.99795109      0.99720643
      4.00500     0.999254      0.99797207      0.99722763
      4.00550     0.999254      0.99799299      0.99724883
      4.00600     0.999255      0.99801397      0.99726998
      4.00650     0.999254      0.99803495      0.99729035
      4.00700     0.999254      0.99805588      0.99731149
      4.00750     0.999254      0.99807686      0.99733270
      4.00800     0.999254      0.99809778      0.99735283
      4.00850     0.999255      0.99811876      0.99737480
      4.00900     0.999254      0.99813974      0.99739506
      4.00950     0.999255      0.99816066      0.99741733
      4.01000     0.999255      0.99818164      0.99743776
      4.01050     0.999255      0.99818164      0.99743835
      4.01100     0.999255      0.99818164      0.99743841
      4.01150     0.999255      0.99818164      0.99743824
      4.01200     0.999256      0.99818164      0.99743871
      4.01250     0.999256      0.99818164      0.99743883
      4.01300     0.999256      0.99818164      0.99743948
      4.01350     0.999256      0.99818164      0.99743931
      4.01400     0.999255      0.99818164      0.99743824
      4.01450     0.999257      0.99818164      0.99743966
      4.01500     0.999256      0.99818164      0.99743948
